rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,train/loss,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/std,train/clip_fraction,train/entropy_loss
-4100.24764783,1166400,7560.0,3756,135,310,-0.018297765403985977,0.9989342093467712,0.0011138813869156702,1340,5e-05,0.2,-0.00402496661025065,0.0049134605,0.7964339852333069,0.03681712962962963,-4.751198071727046
-4087.8064638899996,1175040,7560.0,3784,136,310,-0.005858208518475294,0.9992024302482605,0.001154887458542362,1350,5e-05,0.2,-0.004597897810206093,0.0055613746,0.7960360050201416,0.046967592592592596,-4.756892257619787
-4073.6841351499997,1183680,7560.0,3812,137,310,-0.023510929197072983,0.9992649555206299,0.0009994877248040953,1360,5e-05,0.2,-0.0032679943609292862,0.0046232278,0.7926446199417114,0.034479166666666665,-4.746257668954355
-4075.79481435,1192320,7560.0,3840,138,310,-0.011884111911058426,0.9993711709976196,0.00103103482963181,1370,5e-05,0.2,-0.004537077481961913,0.0059285946,0.7880653142929077,0.043958333333333335,-4.7262782082734285
-4064.63990183,1200960,7560.0,3867,139,310,0.002907963702455163,0.999294102191925,0.0009282985080628553,1380,5e-05,0.2,-0.0036850932938978075,0.0049742884,0.7887224555015564,0.042673611111111114,-4.717018353497541
-4068.96680122,1209600,7560.0,3896,140,310,0.011549863964319229,0.9993346929550171,0.000980959686588634,1390,5e-05,0.2,-0.004202948349045107,0.0056950543,0.7879770994186401,0.04278935185185185,-4.717139154010349
-4070.20126693,1218240,7560.0,3924,141,310,-0.011295187287032604,0.9994232058525085,0.0010091124327974048,1400,5e-05,0.2,-0.004387419616148152,0.005824075,0.7888802289962769,0.04804398148148148,-4.717807567031295
-4071.5696713699995,1226880,7560.0,3952,142,310,0.01347083318978548,0.9992645978927612,0.0012238549321234502,1410,5e-05,0.2,-0.0020529664961483193,0.0041979863,0.7868138551712036,0.025046296296296296,-4.71447878519694
-4072.532014579999,1235520,7560.0,3980,143,310,0.005751490592956543,0.9993676543235779,0.001145162966460231,1420,5e-05,0.2,-0.0024411315698590545,0.004635676,0.7832850813865662,0.033761574074074076,-4.699891334816262
-4074.08983555,1244160,7560.0,4008,144,310,-0.03954511135816574,0.9994489550590515,0.0009944372163132626,1430,5e-05,0.2,-0.00502897378626383,0.0059807813,0.7858245372772217,0.0415162037037037,-4.698373875441375
-4075.3979983800004,1252800,7560.0,4036,145,310,0.001719767926260829,0.9995518326759338,0.0009452619936847541,1440,5e-05,0.2,-0.003961643489353635,0.005520678,0.783308207988739,0.0540625,-4.6971967781914605
-4076.43997004,1261440,7560.0,4064,146,310,0.008382786996662617,0.9994425177574158,0.0014187179622671532,1450,5e-05,0.2,-0.0043221935894581735,0.0051283943,0.7803175449371338,0.03722222222222222,-4.682397611406114
-4078.2164908,1270080,7560.0,4093,147,310,-0.01904190517961979,0.9994997978210449,0.001132714393768563,1460,5e-05,0.2,-0.0055098962616520345,0.0057689757,0.7830283045768738,0.05265046296296296,-4.683265180587768
-4079.9020494700003,1278720,7560.0,4121,148,310,0.002611927455291152,0.9995547533035278,0.001724576396087219,1470,5e-05,0.2,-0.0036573905278756112,0.0052612084,0.7843722105026245,0.043194444444444445,-4.692556153756601
-4081.2811545300005,1287360,7560.0,4149,149,310,-0.006751727778464556,0.9995410442352295,0.001101721592907173,1480,5e-05,0.2,-0.0042092551077129664,0.0051946915,0.7864850163459778,0.050462962962962966,-4.702021786018654
-4082.37150846,1296000,7560.0,4176,150,310,0.011581053026020527,0.9995553493499756,0.0011302109892669789,1490,5e-05,0.2,-0.004227630201278737,0.0059680045,0.7853525876998901,0.05184027777777778,-4.704574132495456
-4082.8839977999996,1304640,7560.0,4204,151,310,-0.025176310911774635,0.9996477961540222,0.0009991865397077399,1500,5e-05,0.2,-0.004627852055968509,0.005779994,0.7891995310783386,0.05238425925925926,-4.7113231365769
-4084.62829301,1313280,7560.0,4232,152,310,-0.01465581078082323,0.9996380805969238,0.0009343356730554391,1510,5e-05,0.2,-0.0037280439024929097,0.0055588447,0.7897125482559204,0.04538194444444445,-4.723726786860714
-4084.57219896,1321920,7560.0,4260,153,310,-0.001217604149132967,0.9996563196182251,0.0008843430491375599,1520,5e-05,0.2,-0.0038333730896313984,0.0048204446,0.7846693992614746,0.03994212962962963,-4.710620222444888
-4052.4452885699993,1330560,7560.0,4290,154,310,0.004658111836761236,0.9983537793159485,0.003315204442392483,1530,5e-05,0.2,-0.005102633500937373,0.0065540103,0.7825852036476135,0.05766203703703704,-4.692744374098601
-4035.72005313,1339200,7560.0,4318,155,310,0.0019051204435527325,0.9993929862976074,0.0026696566758349677,1540,5e-05,0.2,-0.0035536704484925227,0.006241834,0.7802668809890747,0.0546875,-4.681678215309426
-4025.1082688200004,1347840,7560.0,4346,156,310,-0.018445799127221107,0.999534547328949,0.002060389879323473,1550,5e-05,0.2,-0.004617010071632211,0.0062523587,0.7781562209129333,0.056296296296296296,-4.670129981217561
-4011.68569768,1356480,7560.0,4374,157,310,-0.009559482336044312,0.9991593956947327,0.0028073041711899416,1560,5e-05,0.2,-0.0036745551887347743,0.0054401443,0.7765976190567017,0.042337962962962966,-4.661198547151353
-3998.38697919,1365120,7560.0,4401,158,310,-0.030941464006900787,0.9981105923652649,0.0041454242133638925,1570,5e-05,0.2,-0.003799237335894119,0.005612854,0.7814769744873047,0.04226851851851852,-4.670903497625281
-3985.2916041699996,1373760,7560.0,4428,159,310,0.002375267446041107,0.9986388683319092,0.0026767166166273117,1580,5e-05,0.2,-0.005375080761603183,0.0061652227,0.7783010601997375,0.06041666666666667,-4.673835802078247
-3971.439926869999,1382400,7560.0,4456,160,310,0.002355956705287099,0.9987049102783203,0.002573147740051219,1590,5e-05,0.2,-0.002998289569384522,0.005192082,0.7790298461914062,0.04030092592592593,-4.667825389084992
-3943.6829506599997,1391040,7560.0,4486,161,310,-0.020709486678242683,0.998498260974884,0.0025339780684508796,1600,5e-05,0.2,-0.004337360518984496,0.0059353793,0.7812133431434631,0.054328703703703705,-4.67504857275221
-3929.8133940400003,1399680,7560.0,4514,162,310,-0.0014997483231127262,0.9991540312767029,0.0023911574897701265,1610,5e-05,0.2,-0.0037214971564848115,0.005482844,0.7771983742713928,0.04083333333333333,-4.669969122851336
-3932.6678681800004,1408320,7560.0,4542,163,310,0.002544583287090063,0.9988241791725159,0.002662753586838436,1620,5e-05,0.2,-0.0034262609499058237,0.006292824,0.7770506739616394,0.04671296296296296,-4.660691381383825
-3934.6433382,1416960,7560.0,4570,164,310,-0.00883046630769968,0.9986941814422607,0.0026043563278788633,1630,5e-05,0.2,-0.0038236943347793487,0.006270156,0.7760586142539978,0.06258101851851852,-4.658575832578871
-3925.308290389999,1425600,7560.0,4598,165,310,-0.011063865385949612,0.9986358880996704,0.0028744587850222294,1640,5e-05,0.2,-0.002210358064621687,0.004882642,0.7743704915046692,0.035925925925925924,-4.65169470610442
-3912.5809120599997,1434240,7560.0,4626,166,310,0.00839793961495161,0.9988247752189636,0.002458427843025506,1650,5e-05,0.2,-0.0039017855300119628,0.005784191,0.7727571129798889,0.048136574074074075,-4.642140858261674
-3915.8835999999997,1442880,7560.0,4654,167,309,-0.023142794147133827,0.9988601207733154,0.002535646045235572,1660,5e-05,0.2,-0.003643637226928991,0.0058054095,0.7733482718467712,0.04332175925925926,-4.640400614208645
-3922.7925605100004,1451520,7560.0,4684,168,309,0.0033340759109705687,0.9985305666923523,0.0029177046449923956,1670,5e-05,0.2,-0.004159059326285151,0.00626468,0.772964358329773,0.05025462962962963,-4.641378428494488
-3927.6495459000002,1460160,7560.0,4712,169,309,-0.009131775237619877,0.9990330338478088,0.0022463387766577026,1680,5e-05,0.2,-0.004689220925965519,0.005848868,0.7698080539703369,0.05474537037037037,-4.631684966970373
-3914.4599886299998,1468800,7560.0,4740,170,309,-0.0025443024933338165,0.9986263513565063,0.0022620580253122306,1690,5e-05,0.2,-0.004422696547375785,0.00538927,0.7685196399688721,0.04541666666666667,-4.621726575074373
-3898.4870465499994,1477440,7560.0,4768,171,309,3.6427401937544346e-05,0.9984330534934998,0.002716311386967492,1700,5e-05,0.2,-0.002637306096860104,0.005199054,0.7679030895233154,0.03715277777777778,-4.616535894959061
-3884.51933754,1486080,7560.0,4796,172,309,-0.007318044081330299,0.9984204173088074,0.002321737378154433,1710,5e-05,0.2,-0.0043319695369616424,0.0059578526,0.7661095261573792,0.046863425925925926,-4.610799481074015
-3871.5947740600004,1494720,7560.0,4824,173,309,-0.009117336012423038,0.9986899495124817,0.0024747020128200316,1720,5e-05,0.2,-0.0036322496958180435,0.0059671532,0.7678786516189575,0.0437962962962963,-4.609940831572922
-3861.3062457999995,1503360,7560.0,4852,174,309,-0.02127104625105858,0.9987009167671204,0.002647937821327812,1730,5e-05,0.2,-0.004243135009892285,0.0059029274,0.7678077220916748,0.04739583333333333,-4.615526797683151
-3843.813926629999,1512000,7560.0,4881,175,309,0.003755672834813595,0.9982326626777649,0.0024291006975841745,1740,5e-05,0.2,-0.003492322715551213,0.0052101966,0.7638267278671265,0.04415509259259259,-4.605142630824337
-3834.66078239,1520640,7560.0,4909,176,309,0.00197360897436738,0.9989492893218994,0.002105166520750909,1750,5e-05,0.2,-0.002735764483955723,0.004994341,0.7619435787200928,0.03693287037037037,-4.588337390334518
-3824.7233916600003,1529280,7560.0,4937,177,309,-0.0015624708030372858,0.9985059499740601,0.0021206208738429404,1760,5e-05,0.2,-0.003086847704490302,0.0048018508,0.7610485553741455,0.03965277777777778,-4.581861591692324
-3814.9867078000007,1537920,7560.0,4965,178,309,0.013851745054125786,0.9985288977622986,0.002300732570907308,1770,5e-05,0.2,-0.004981849247037813,0.00663339,0.7573150992393494,0.055462962962962964,-4.5683606168958875
-3806.1765462099997,1546560,7560.0,4993,179,309,0.00024663491058163345,0.9984432458877563,0.0023453331067813214,1780,5e-05,0.2,-0.0036002624481571493,0.005049981,0.7581408619880676,0.037974537037037036,-4.561624988273338
-3797.99218097,1555200,7560.0,5021,180,309,-0.0034800488501787186,0.9987834692001343,0.0017992763809808012,1790,5e-05,0.2,-0.0033368450987877117,0.0057404684,0.7567582130432129,0.04207175925925926,-4.559889763019703
-3789.64738084,1563840,7560.0,5049,181,309,0.0024187853559851646,0.9988117814064026,0.002853634241425122,1800,5e-05,0.2,-0.00308281899412611,0.004799417,0.7573564648628235,0.041608796296296297,-4.558976135960331
-3774.55624565,1572480,7560.0,5079,182,309,-0.0028952008578926325,0.9984329342842102,0.0020734421478981083,1810,5e-05,0.2,-0.0035365423573939887,0.005529802,0.7531685829162598,0.04353009259259259,-4.547882094559846
-3767.05193412,1581120,7560.0,5107,183,309,0.0023920873645693064,0.9990715384483337,0.0020021841155917004,1820,5e-05,0.2,-0.003690425319321178,0.005946676,0.7525599002838135,0.04622685185185185,-4.534415426607485
-3764.8340772400006,1589760,7560.0,5134,184,309,-0.00039639038732275367,0.9987561702728271,0.0019482629634095011,1830,5e-05,0.2,-0.0031941661975105054,0.0058664693,0.7500182390213013,0.04320601851851852,-4.525788423043711
-3759.2568202400003,1598400,7560.0,5162,185,309,-0.010061712935566902,0.9986357092857361,0.0020882502729202518,1840,5e-05,0.2,-0.00459315675466011,0.005832285,0.7479029893875122,0.051076388888888886,-4.513672145207723
-3759.7562969600003,1607040,7560.0,5190,186,309,0.002267182106152177,0.9987133741378784,0.0017225353123137244,1850,5e-05,0.2,-0.0030476632722894904,0.004324049,0.7443171143531799,0.034826388888888886,-4.498234944520173
-3761.25455266,1615680,7560.0,5218,187,309,-0.0038227601908147335,0.9989352226257324,0.002015814614025186,1860,5e-05,0.2,-0.003969564852132289,0.0060563246,0.7416921854019165,0.05414351851851852,-4.481462685267131
-3761.94734808,1624320,7560.0,5246,188,309,-0.0144375991076231,0.9988893866539001,0.0016637734701874217,1870,5e-05,0.2,-0.005759229420391084,0.0066189934,0.7429303526878357,0.0642361111111111,-4.479017898065073
-3759.6287710400006,1632960,7560.0,5276,189,309,-0.016618382185697556,0.9988324046134949,0.0018912064696929452,1880,5e-05,0.2,-0.003368055780970112,0.006412162,0.7407838702201843,0.05516203703703704,-4.476874457465278
-3759.2302507300005,1641600,7560.0,5304,190,309,-0.021418705582618713,0.9992682337760925,0.0019903799483587067,1890,5e-05,0.2,-0.003987288502976298,0.0055294973,0.7395421266555786,0.04773148148148148,-4.4680277241600885
-3757.68393027,1650240,7560.0,5331,191,309,0.005698505789041519,0.9988593459129333,0.0019151069951260946,1900,5e-05,0.2,-0.004344053840161198,0.0056678895,0.7447688579559326,0.04863425925925926,-4.479545527564155
-3756.63230913,1658880,7560.0,5359,192,309,0.018955959007143974,0.9988259673118591,0.002505128832352865,1910,5e-05,0.2,-0.0034726562371684444,0.006018569,0.745355486869812,0.047199074074074074,-4.494658417171902
-3757.4426670599996,1667520,7560.0,5387,193,309,-0.007909544743597507,0.9989956617355347,0.0020438937853193943,1920,5e-05,0.2,-0.005425429687731796,0.0065456587,0.7453290224075317,0.06873842592592593,-4.4966039703510425
-3758.81086316,1676160,7560.0,5415,194,309,-0.003040519542992115,0.9991029500961304,0.002063774723490631,1930,5e-05,0.2,-0.005313746217224333,0.005828353,0.7511996030807495,0.05586805555555555,-4.512064393008197
-3759.6679641700002,1684800,7560.0,5443,195,309,0.0033771409653127193,0.9989322423934937,0.0024691029437990102,1940,5e-05,0.2,-0.003402340373852187,0.005038047,0.7522962689399719,0.043506944444444445,-4.53058208960074
-3764.4328866099995,1693440,7560.0,5472,196,309,-0.0073419599793851376,0.9991682171821594,0.0019477807992370798,1950,5e-05,0.2,-0.004575796141289175,0.0059268004,0.752396821975708,0.049421296296296297,-4.533514392640855
-3764.11561907,1702080,7560.0,5500,197,309,-0.005800752900540829,0.9993782639503479,0.0022186999179043426,1960,5e-05,0.2,-0.00536069390743419,0.005621052,0.7528566122055054,0.051863425925925924,-4.535777854213008
-3763.8254249899996,1710720,7560.0,5528,198,309,-0.012054424732923508,0.9990131258964539,0.0036354791741231803,1970,5e-05,0.2,-0.004581637494266033,0.0056180186,0.7508871555328369,0.03826388888888889,-4.53058198540299
-3762.87367813,1719360,7560.0,5556,199,309,0.00029213144443929195,0.9989436268806458,0.002980134899477923,1980,5e-05,0.2,-0.0055218020601508514,0.0061599044,0.752032458782196,0.05849537037037037,-4.52943000793457
-3760.98596311,1728000,7560.0,5584,200,309,-0.018915362656116486,0.9991112351417542,0.0019794594322296755,1990,5e-05,0.2,-0.004380139563646582,0.0052662813,0.7537127733230591,0.04429398148148148,-4.538393799110695
-3758.8594884200006,1736640,7560.0,5612,201,309,0.006870086770504713,0.9991158246994019,0.0018219472610615883,2000,5e-05,0.2,-0.0038412007086703346,0.006275775,0.7522919178009033,0.04818287037037037,-4.539178893831041
-3758.9709374699996,1745280,7560.0,5639,202,309,-0.03532027453184128,0.9992046356201172,0.002261302427181767,2010,5e-05,0.2,-0.004631970243666459,0.005639548,0.7545789480209351,0.05138888888888889,-4.540235669524582
-3757.70599283,1753920,7560.0,5668,203,309,0.0013292301446199417,0.9990288019180298,0.002221444866801095,2020,5e-05,0.2,-0.004485368956466792,0.006376309,0.7533448934555054,0.05372685185185185,-4.542600795604565
-3757.09567866,1762560,7560.0,5697,204,309,0.0025607487186789513,0.9993937015533447,0.0021482574660762178,2030,5e-05,0.2,-0.004638897305768397,0.005950775,0.7520244121551514,0.052256944444444446,-4.535676572940968
-3756.9131626400003,1771200,7560.0,5725,205,309,-0.03214193880558014,0.9992535710334778,0.001977817578137749,2040,5e-05,0.2,-0.0046021318342536685,0.0055657304,0.7544757723808289,0.045231481481481484,-4.540226974134092
-3756.0210905800004,1779840,7560.0,5753,206,309,-0.011482847854495049,0.9990778565406799,0.0026618561899306734,2050,5e-05,0.2,-0.004218797993121875,0.005303662,0.7530703544616699,0.044097222222222225,-4.542930776807997
-3756.5127123000007,1788480,7560.0,5780,207,309,-0.008006539195775986,0.999275803565979,0.0023044389537190675,2060,5e-05,0.2,-0.0051438974018243174,0.0063051283,0.7505583763122559,0.05094907407407408,-4.532513771057129
-3755.9217082500004,1797120,7560.0,5808,208,309,-0.0038655484095215797,0.9993564486503601,0.0016592845145647448,2070,5e-05,0.2,-0.0045960769826477324,0.0065002055,0.7518759965896606,0.05394675925925926,-4.529475367863973
-3755.629935290001,1805760,7560.0,5836,209,309,-0.03141799569129944,0.9991682171821594,0.0031137353575495246,2080,5e-05,0.2,-0.004120236454117629,0.005762851,0.7473756074905396,0.0490162037037037,-4.520815647266529
-3750.7588279,1814400,7560.0,5865,210,309,2.9457907658070326e-05,0.9991650581359863,0.0015835481476581966,2090,5e-05,0.2,-0.004691579045244941,0.0060705584,0.7492437362670898,0.05543981481481482,-4.514084811387239
-3747.61202108,1823040,7560.0,5893,211,309,0.006416145712137222,0.9994924664497375,0.002088221559835667,2100,5e-05,0.2,-0.0030244963602335364,0.0053315074,0.7513178586959839,0.034930555555555555,-4.525211784221508
-3747.1900704700006,1831680,7560.0,5920,212,309,-0.0015746799763292074,0.9993804693222046,0.0014873884997063283,2110,5e-05,0.2,-0.003505851811453424,0.004691023,0.7496670484542847,0.03215277777777778,-4.525590280956692
-3743.7632991200003,1840320,7560.0,5949,213,309,-0.009881459176540375,0.9992148280143738,0.0021626729970901375,2120,5e-05,0.2,-0.004043973750538296,0.0056481627,0.749449610710144,0.051041666666666666,-4.520904060293127
-3742.6992944500007,1848960,7560.0,5977,214,309,-0.012980826199054718,0.9992994666099548,0.0018855013500864582,2130,5e-05,0.2,-0.0038856812904554386,0.00542705,0.7469218969345093,0.04332175925925926,-4.513359800974528
-3741.94985277,1857600,7560.0,6005,215,309,-0.013689622282981873,0.9993486404418945,0.00247289281463492,2140,5e-05,0.2,-0.004890558030801239,0.005902679,0.7473869323730469,0.0505787037037037,-4.5070209047529435
-3741.58062225,1866240,7560.0,6033,216,309,0.0005008376319892704,0.9992473125457764,0.002140518558746273,2150,5e-05,0.2,-0.005229497398249805,0.005825962,0.7449931502342224,0.047858796296296295,-4.500949211120606
-3740.84637644,1874880,7560.0,6062,217,309,-0.00035651755752041936,0.9992685914039612,0.0018675181522310057,2160,5e-05,0.2,-0.004993458365745567,0.006235012,0.741483747959137,0.05096064814814815,-4.485726742921052
-3740.3172478399997,1883520,7560.0,6090,218,309,-0.009286614134907722,0.9995218515396118,0.0015084271301317063,2170,5e-05,0.2,-0.005519072165781701,0.0056044003,0.7407010793685913,0.05075231481481481,-4.474572924861201
-3739.61215357,1892160,7560.0,6118,219,309,0.0193851999938488,0.9991761445999146,0.0024176006697342487,2180,5e-05,0.2,-0.0051594224827433074,0.006646424,0.7405354976654053,0.05872685185185185,-4.47190445334823
-3737.6788123799993,1900800,7560.0,6146,220,309,-0.0066499775275588036,0.9992725253105164,0.0020921645498041203,2190,5e-05,0.2,-0.004486055385183405,0.0055712406,0.7390258312225342,0.048449074074074075,-4.467645748279713
-3736.3776778899996,1909440,7560.0,6174,221,309,-0.00888483040034771,0.9993200898170471,0.0030647149947213214,2200,5e-05,0.2,-0.004221146103960497,0.006237641,0.7382287383079529,0.04755787037037037,-4.46058032989502
-3735.4549317900005,1918080,7560.0,6202,222,309,-0.021988200023770332,0.9994286298751831,0.0015267246904032718,2210,5e-05,0.2,-0.004225680104077414,0.00498752,0.7389850616455078,0.04173611111111111,-4.460655875029388
-3735.1535366500007,1926720,7560.0,6230,223,309,-0.020383786410093307,0.9993089437484741,0.0017295105316615835,2220,5e-05,0.2,-0.004032275477700211,0.0053328713,0.7388505935668945,0.0412037037037037,-4.462598514203672
-3731.4588518,1935360,7560.0,6259,224,309,0.0064099691808223724,0.9991457462310791,0.003045397515460435,2230,5e-05,0.2,-0.0042968340780310055,0.006084437,0.7401725053787231,0.05209490740740741,-4.466302295614172
-3729.4292113200004,1944000,7560.0,6287,225,309,-0.01966107077896595,0.9994361996650696,0.0023887423561730734,2240,5e-05,0.2,-0.004060222282488313,0.005411213,0.7400689125061035,0.04162037037037037,-4.4695931275685625
-3726.3858162300003,1952640,7560.0,6315,226,309,0.012351611629128456,0.9992424249649048,0.0023175150225654725,2250,5e-05,0.2,-0.004482816052450626,0.0055928663,0.7427011132240295,0.0433912037037037,-4.4771840900845
-3723.62446184,1961280,7560.0,6342,227,309,0.00267508951947093,0.999196469783783,0.002661499504034442,2260,5e-05,0.2,-0.0037615090330924703,0.005064083,0.7397804260253906,0.038252314814814815,-4.475934150483873
-3721.0717857500003,1969920,7560.0,6370,228,309,0.004880816210061312,0.9986997842788696,0.0038140534127079364,2270,5e-05,0.2,-0.0035082106764807745,0.0054385304,0.7350659370422363,0.03858796296296296,-4.454361737569173
-3718.30441726,1978560,7560.0,6398,229,309,0.0008376326295547187,0.9992251992225647,0.0029764118822532947,2280,5e-05,0.2,-0.006100126261546932,0.0066596335,0.734549880027771,0.069375,-4.440322618131284
-3715.50444867,1987200,7560.0,6426,230,309,0.0017807241529226303,0.9990378022193909,0.0026570676634070913,2290,5e-05,0.2,-0.0034752270967389146,0.0054362505,0.7319954633712769,0.04363425925925926,-4.431840576948943
-3711.6576782,1995840,7560.0,6456,231,309,-0.012839073315262794,0.9992940425872803,0.002310769751590366,2300,5e-05,0.2,-0.0043619217323484245,0.0063799825,0.7309931516647339,0.050034722222222223,-4.421783449031689
-3709.4232137199997,2004480,7560.0,6484,232,309,-0.019834211096167564,0.9994153380393982,0.002447842538261924,2310,5e-05,0.2,-0.0043080100160161105,0.0059402394,0.7294591069221497,0.04900462962962963,-4.413221872470997
-3707.7612839800004,2013120,7560.0,6512,233,309,-0.0039648329839110374,0.9993224143981934,0.0023094860160361146,2320,5e-05,0.2,-0.0037493659079902704,0.005632352,0.7264617085456848,0.04109953703703704,-4.402152009893347
-3706.0167109699996,2021760,7560.0,6539,234,309,0.004096650518476963,0.9992853999137878,0.002010728519181376,2330,5e-05,0.2,-0.0035037021023324793,0.0052806595,0.7234950065612793,0.04134259259259259,-4.385883709236428
-3704.447201249999,2030400,7560.0,6567,235,309,-0.015142879448831081,0.9990198612213135,0.003104115765740129,2340,5e-05,0.2,-0.003565003783614547,0.0057962085,0.7243481874465942,0.0525,-4.380647438543814
-3701.985251609999,2039040,7560.0,6595,236,309,-0.030207272619009018,0.9993494749069214,0.0017486509091125938,2350,5e-05,0.2,-0.004545487268586401,0.005987521,0.7208029627799988,0.048344907407407406,-4.372438830269708
-3699.58020783,2047680,7560.0,6623,237,309,-0.01129433885216713,0.999233603477478,0.0022203196806367485,2360,5e-05,0.2,-0.003291725145859851,0.005204668,0.7181030511856079,0.04055555555555555,-4.3556287073206015
-3696.7568602399992,2056320,7560.0,6653,238,309,-0.013714526779949665,0.9994022846221924,0.0016654837608156311,2370,5e-05,0.2,-0.0044488290297212425,0.005434807,0.7164857387542725,0.04142361111111111,-4.343898897524233
-3696.0217955199996,2064960,7560.0,6681,239,309,-0.013825567439198494,0.999558687210083,0.0022312597109056596,2380,5e-05,0.2,-0.003885036325082183,0.0057311016,0.7144266963005066,0.04386574074074074,-4.3338202946274365
-3695.9747868899995,2073600,7560.0,6709,240,309,-0.017184756696224213,0.9993707537651062,0.0017948739950251937,2390,5e-05,0.2,-0.003595322153565508,0.005071514,0.7101916670799255,0.03982638888888889,-4.3157241012431955
-3693.9082658999996,2082240,7560.0,6736,241,309,-0.03343052789568901,0.9991943836212158,0.0023863944490612656,2400,5e-05,0.2,-0.0045418998499452655,0.0060128043,0.7059539556503296,0.051863425925925924,-4.292179693999114
-3694.7645549699996,2090880,7560.0,6764,242,309,-0.011714856140315533,0.9994284510612488,0.0017830464155930612,2410,5e-05,0.2,-0.004301235156685666,0.0068106614,0.7038238048553467,0.05246527777777778,-4.2738949892255995
-3693.5875642999995,2099520,7560.0,6792,243,309,-0.005781428422778845,0.9995772838592529,0.0015318083250679558,2420,5e-05,0.2,-0.0037444661067867722,0.0059394385,0.7022545337677002,0.043680555555555556,-4.263645369211833
-3691.6373325099994,2108160,7560.0,6820,244,309,-0.015477415174245834,0.999488890171051,0.001526269275539865,2430,5e-05,0.2,-0.005357598116259194,0.007105356,0.7039916515350342,0.06710648148148148,-4.264218482264766
-3682.37436227,2116800,7560.0,6849,245,309,-0.01746935024857521,0.9995143413543701,0.0013998612103535346,2440,5e-05,0.2,-0.005368128768685791,0.006049657,0.7003283500671387,0.054814814814814816,-4.257956846025255
-3677.68362055,2125440,7560.0,6882,246,308,-0.0032641966827213764,0.9996779561042786,0.0013065942102198109,2450,5e-05,0.2,-0.0037030641269801116,0.005333777,0.6991550922393799,0.0434837962962963,-4.24459266062136
-3674.12919139,2134080,7560.0,6914,247,308,-0.027943173423409462,0.9995334148406982,0.001260484751137146,2460,5e-05,0.2,-0.003945308223677178,0.005600812,0.6966630816459656,0.046168981481481484,-4.233281440734864
-3668.0213755,2142720,7560.0,6944,248,308,0.016992857679724693,0.9994452595710754,0.0014494448911648726,2470,5e-05,0.2,-0.004517704397784891,0.006817046,0.6948581337928772,0.06305555555555556,-4.221276248649315
-3662.6383094099992,2151360,7560.0,6973,249,308,-0.017072215676307678,0.999381422996521,0.002084050382254645,2480,5e-05,0.2,-0.005332916983299785,0.006083835,0.6914088129997253,0.04909722222222222,-4.205517392335115
-3657.8335731799993,2160000,7560.0,7000,250,308,0.01259545050561428,0.999409019947052,0.0016759571433929657,2490,5e-05,0.2,-0.005140324631981828,0.006238165,0.6902802586555481,0.054375,-4.19186256479334
-3653.6759520100004,2168640,7560.0,7026,251,308,-0.022771606221795082,0.9995456337928772,0.0014639676496800448,2500,5e-05,0.2,-0.0043326386426472,0.0055079344,0.6895058751106262,0.03886574074074074,-4.1865331413127755
-3645.8889541800004,2177280,7560.0,7056,252,308,-0.01379126962274313,0.9995730519294739,0.0011472485933013052,2510,5e-05,0.2,-0.004265516242012382,0.006164206,0.6894067525863647,0.047314814814814816,-4.1845904201931425
-3640.255126000001,2185920,7560.0,7084,253,308,-0.015868593007326126,0.9996460676193237,0.0018297795675418995,2520,5e-05,0.2,-0.00394719956908375,0.005786941,0.6902546882629395,0.04357638888888889,-4.186601185622039
-3634.0405712100014,2194560,7560.0,7113,254,308,-0.00999906100332737,0.9994707107543945,0.002178815986952503,2530,5e-05,0.2,-0.005520618596562633,0.006045664,0.6871234178543091,0.05230324074074074,-4.179605507674041
-3630.576423900001,2203200,7560.0,7141,255,308,-0.012316003441810608,0.9993404150009155,0.0017096939997713048,2540,5e-05,0.2,-0.006126235519294386,0.006729964,0.6883166432380676,0.06730324074074075,-4.173224362620601
-3626.079694480001,2211840,7560.0,7171,256,308,-0.024674849584698677,0.9996005296707153,0.0012390382830010452,2550,5e-05,0.2,-0.0028752157009310194,0.0052124644,0.6861708164215088,0.037905092592592594,-4.168667829654835
-3622.6558142600006,2220480,7560.0,7202,257,308,-0.010633112862706184,0.9996601343154907,0.0011535065070105096,2560,5e-05,0.2,-0.004150719371175876,0.0057847705,0.6821590662002563,0.04518518518518518,-4.149011229409112
-3619.9614326300007,2229120,7560.0,7230,258,308,-0.006329318508505821,0.9996446967124939,0.001127740199638841,2570,5e-05,0.2,-0.004971918377128464,0.006363415,0.6817418336868286,0.06054398148148148,-4.137529956323129
-3616.157241250001,2237760,7560.0,7260,259,308,-0.010335479862987995,0.9996614456176758,0.0009614492846325178,2580,5e-05,0.2,-0.004139911010516462,0.005832348,0.6815199851989746,0.04711805555555556,-4.1355132961273195
-3613.1249621200004,2246400,7560.0,7289,260,308,-0.0045804213732481,0.9997988939285278,0.0010983901275796125,2590,5e-05,0.2,-0.00524489415274864,0.005922422,0.6803933382034302,0.06060185185185185,-4.1308331436581085
