time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/approx_kl,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/entropy_loss,train/value_loss,train/std,train/clip_fraction,train/n_updates,train/policy_gradient_loss
346,-39218.606251330006,10250,7560.0,5304843,822,0.00048385334,1e-05,0.00022526783868670464,0.9934768676757812,0.2,-5.572878140211105,0.014979774202220141,0.97469562292099,0.0,12260,-0.0011064592676309853
346,-38979.10109743001,10263,7560.0,5309163,823,0.00061246555,1e-05,-0.002700034063309431,0.993477463722229,0.2,-5.572983741760254,0.010359136440092698,0.9745525121688843,0.0,12270,-0.0007140612436545013
346,-38979.10109743001,10275,7560.0,5313483,824,0.00011837316,1e-05,0.002642078325152397,0.991847574710846,0.2,-5.5723269283771515,0.01172375218011439,0.9744100570678711,0.0,12280,-0.000354927535154792
346,-38944.974862450006,10288,7560.0,5317803,825,0.0013207255,1e-05,-0.0009183124639093876,0.9954072833061218,0.2,-5.571833473443985,0.01237172014079988,0.9742951393127441,6.944444321561604e-05,12290,-0.0013543775825335836
346,-38903.23369148,10301,7560.0,5322123,826,0.00034445082,1e-05,0.0005961991846561432,0.9856680035591125,0.2,-5.571720212697983,0.012129627761896699,0.9744287729263306,0.0,12300,-0.0005577683795075395
346,-38903.23369148,10313,7560.0,5326443,827,0.001538808,1e-05,-0.0014920923858880997,0.9957603216171265,0.2,-5.572012311220169,0.01204672169405967,0.9743456840515137,4.629629547707737e-05,12310,-0.0016597124233394545
346,-38848.78222677,10326,7560.0,5330763,828,0.0025860602,1e-05,-0.003733094548806548,0.993677020072937,0.2,-5.571918845176697,0.009160134650301188,0.9744460582733154,0.001134259265381843,12320,-0.0026369170412688047
346,-38848.78222677,10338,7560.0,5335083,829,0.0003565632,1e-05,0.00033668894320726395,0.9945150017738342,0.2,-5.571746426820755,0.01327934751752764,0.9741715788841248,0.0,12330,-0.0006552305882674192
346,-38594.24175755001,10351,7560.0,5339403,830,0.0007460082,1e-05,-0.0006343615241348743,0.9932013750076294,0.2,-5.570771199464798,0.011024458170868456,0.9740424752235413,0.0,12340,-0.0007621465072377376
346,-38594.24175755001,10363,7560.0,5343723,831,0.0002937551,1e-05,0.0003542001359164715,0.992745041847229,0.2,-5.570425945520401,0.009261646174127235,0.9739966988563538,0.0,12350,-0.0004769309476855582
346,-38544.17754928001,10376,7560.0,5348043,832,0.0006847413,1e-05,-0.0003039110451936722,0.9966946840286255,0.2,-5.5702674865722654,0.010657028394052758,0.9739465117454529,4.629629547707737e-05,12360,-0.000772269098063072
346,-38485.01028086001,10389,7560.0,5352363,833,0.00046692928,1e-05,0.0010138396173715591,0.985751211643219,0.2,-5.570029526948929,0.010861168359406292,0.9738941192626953,0.0,12370,-0.0005072169150480921
346,-38485.01028086001,10400,7560.0,5356683,834,0.0011967078,1e-05,-0.0033470401540398598,0.9954986572265625,0.2,-5.570010614395142,0.01383222962031141,0.9739516377449036,0.0,12380,-0.0012870669854441407
346,-38425.03055155001,10414,7560.0,5361003,835,0.00048849965,1e-05,-0.0016064236406236887,0.9941838383674622,0.2,-5.57037428021431,0.008306540118064731,0.9740827083587646,0.0,12390,-0.0006581740497599408
346,-38425.03055155001,10426,7560.0,5365323,836,0.0007125605,1e-05,0.0021639992482960224,0.9954507946968079,0.2,-5.570493870973587,0.010800751054193824,0.9739454984664917,0.0,12400,-0.001021594738871212
346,-38356.57523491001,10439,7560.0,5369643,837,0.0007304471,1e-05,-0.0011168704368174076,0.9942623376846313,0.2,-5.569895988702774,0.010550715122371912,0.9738303422927856,0.0,12410,-0.0006037061724011306
346,-38356.57523491001,10451,7560.0,5373963,838,0.00055052026,1e-05,-0.0016708006151020527,0.9919210076332092,0.2,-5.569324719905853,0.0099895597435534,0.9736491441726685,0.0,12420,-0.0008035804916377232
346,-38263.00351493001,10464,7560.0,5378283,839,0.00026581393,1e-05,-0.0010928860865533352,0.9969315528869629,0.2,-5.568688809871674,0.010972056840546428,0.9735496044158936,0.0,12430,-0.0004908315773321182
346,-38150.21428217001,10478,7560.0,5382603,840,0.00050305057,1e-05,0.002965562976896763,0.9851530194282532,0.2,-5.568307018280029,0.010957228660117835,0.9734489917755127,0.0,12440,-0.0007291852821554631
346,-38150.21428217001,10489,7560.0,5386923,841,0.0019107317,1e-05,-0.002418012823909521,0.9964574575424194,0.2,-5.568010067939758,0.01161819570697844,0.9734151363372803,0.00043981481285300107,12450,-0.0019082405390796087
346,-38052.655874460004,10502,7560.0,5391243,842,0.0015257378,1e-05,-0.0037036584690213203,0.9947479963302612,0.2,-5.567803406715393,0.009014339570421725,0.9733289480209351,4.629629547707737e-05,12460,-0.001460656483573075
346,-38052.655874460004,10514,7560.0,5395563,843,0.0007461327,1e-05,-0.0010117106139659882,0.9951335191726685,0.2,-5.567696344852448,0.011429047398269176,0.9734099507331848,0.0,12470,-0.0008762653566717459
346,-37949.995212730006,10527,7560.0,5399883,844,0.00047831354,1e-05,-7.554842159152031e-05,0.9948217868804932,0.2,-5.567998760938645,0.009678154322318732,0.97343909740448,0.0,12480,-0.00045512433001375916
346,-37949.995212730006,10538,7560.0,5404203,845,0.0010196049,1e-05,0.0003690561279654503,0.9922113418579102,0.2,-5.567679303884506,0.010251920891460032,0.9732251763343811,2.3148147738538684e-05,12490,-0.0010460922422843577
346,-37834.485306250004,10552,7560.0,5408523,846,0.0009089083,1e-05,-0.002552932593971491,0.9968014359474182,0.2,-5.566661095619201,0.01149596311734058,0.9729583263397217,0.0,12500,-0.0008631292689670999
346,-37723.70808337,10565,7560.0,5412843,847,0.0018823659,1e-05,-0.007177532184869051,0.985453188419342,0.2,-5.565813839435577,0.010844732250552625,0.972845733165741,0.00032407406833954153,12510,-0.001959953423527461
346,-37723.70808337,10576,7560.0,5417163,848,0.0005493618,1e-05,-0.0015475000254809856,0.9967848658561707,0.2,-5.5653638422489164,0.010632805631030352,0.9727126359939575,0.0,12520,-0.0007654886053530153
346,-37614.95363391,10590,7560.0,5421483,849,0.0012721708,1e-05,-0.0015232083387672901,0.9954451322555542,0.2,-5.56479132771492,0.00852965611848049,0.9725661873817444,6.944444321561604e-05,12530,-0.0012606471537316948
346,-37614.95363391,10601,7560.0,5425803,850,0.00095992757,1e-05,-0.0021428074687719345,0.9947434067726135,0.2,-5.564265429973602,0.012898263242095708,0.9724714159965515,0.0,12540,-0.0013277849083990767
346,-37487.46278676,10614,7560.0,5430123,851,0.0004278953,1e-05,0.0010837919544428587,0.9949841499328613,0.2,-5.563836425542831,0.01170883245067671,0.9723365306854248,0.0,12550,-0.0005265057579257437
346,-37487.46278676,10625,7560.0,5434443,852,0.0005302002,1e-05,1.881783828139305e-05,0.9905515909194946,0.2,-5.563279461860657,0.009952159156091512,0.9722217321395874,0.0,12560,-0.0007874684216432004
346,-37350.039899899995,10638,7560.0,5438763,853,0.00020545695,1e-05,0.0009673479944467545,0.9969809651374817,0.2,-5.562965840101242,0.011590795300435275,0.9721809029579163,0.0,12570,-0.0003661511210528934
346,-37210.21807168,10651,7560.0,5443083,854,0.00049231655,1e-05,0.0008992969524115324,0.9890400171279907,0.2,-5.563169461488724,0.011247538705356419,0.972346305847168,0.0,12580,-0.000751183418932877
346,-37210.21807168,10663,7560.0,5447403,855,0.001199782,1e-05,-0.005300462711602449,0.9968855381011963,0.2,-5.563460016250611,0.010486877942457794,0.972260594367981,2.3148147738538684e-05,12590,-0.0015549560300440524
346,-37046.63468586,10676,7560.0,5451723,856,0.00061325706,1e-05,0.0010681694839149714,0.9953664541244507,0.2,-5.5628682434558865,0.01047990060178563,0.9720726013183594,0.0,12600,-0.0009415516589738049
346,-37046.63468586,10688,7560.0,5456043,857,0.00072430103,1e-05,-0.0019981199875473976,0.9944826364517212,0.2,-5.562275505065918,0.011745358619373291,0.9719911813735962,6.944444321561604e-05,12610,-0.0009083903961805473
346,-36888.61079533,10701,7560.0,5460363,858,0.0012190915,1e-05,-0.002330618677660823,0.9957336187362671,0.2,-5.561834782361984,0.011305012000957505,0.9718543291091919,4.629629547707737e-05,12620,-0.0010844501151209608
346,-36888.61079533,10712,7560.0,5464683,859,0.0006934459,1e-05,0.0011768494732677937,0.98928302526474,0.2,-5.561367958784103,0.010893083713017403,0.9717854261398315,0.0,12630,-0.0009985633960783447
346,-36714.71049578001,10725,7560.0,5469003,860,0.00016089522,1e-05,0.0005209760274738073,0.9974505305290222,0.2,-5.5610059082508085,0.010580403910716995,0.9716447591781616,0.0,12640,-0.00035186468954095387
346,-36525.30713662,10738,7560.0,5473323,861,0.0007400251,1e-05,-0.005261259153485298,0.9908736944198608,0.2,-5.560594546794891,0.01071492803748697,0.9716132283210754,0.0,12650,-0.0011459511743228013
346,-36525.30713662,10750,7560.0,5477643,862,0.0004329614,1e-05,0.0031190714798867702,0.9958372712135315,0.2,-5.5602734088897705,0.013681057502981275,0.9714481830596924,0.0,12660,-0.0006361912994250485
346,-36347.32775814,10763,7560.0,5481963,863,0.00016566705,1e-05,0.0008346480317413807,0.9960182905197144,0.2,-5.559910303354263,0.010116222046781332,0.9715069532394409,0.0,12670,-0.00048219276594678727
346,-36347.32775814,10775,7560.0,5486283,864,0.0005656864,1e-05,0.0010216408409178257,0.9945095181465149,0.2,-5.560011035203933,0.012380135175772012,0.9714329242706299,0.0,12680,-0.0006946490132074545
346,-36163.39799577,10788,7560.0,5490603,865,0.0012116468,1e-05,-0.0011234432458877563,0.9963604211807251,0.2,-5.559854906797409,0.012756222032476217,0.9714838862419128,2.3148147738538684e-05,12690,-0.0013078812554635944
346,-36163.39799577,10800,7560.0,5494923,866,0.00092074636,1e-05,-0.0014934204518795013,0.986211895942688,0.2,-5.559996116161346,0.01138021427905187,0.971458911895752,0.0,12700,-0.0010256941024463506
346,-35961.77230953,10813,7560.0,5499243,867,0.0007698585,1e-05,0.0018855975940823555,0.9970529675483704,0.2,-5.559801560640335,0.012197622598614543,0.9713987112045288,0.0,12710,-0.0007120973333848534
346,-35753.38777901,10826,7560.0,5503563,868,0.0005915021,1e-05,0.00044078053906559944,0.9924386739730835,0.2,-5.559453999996185,0.012324505718424916,0.9712845683097839,0.0,12720,-0.0005973560832764457
346,-35753.38777901,10837,7560.0,5507883,869,0.0012029342,1e-05,-0.002050116192549467,0.996345579624176,0.2,-5.558980995416642,0.010910557326860726,0.9711793065071106,0.0,12730,-0.0011712968265827073
346,-35550.243487750005,10850,7560.0,5512203,870,0.0006726207,1e-05,-0.0030325651168823242,0.9961400628089905,0.2,-5.558546942472458,0.010548390552867205,0.9710566997528076,0.0,12740,-0.0010379799080965312
346,-35550.243487750005,10862,7560.0,5516523,871,0.0015242557,1e-05,0.0016541075892746449,0.99410480260849,0.2,-5.5579405426979065,0.012419864151161164,0.9708812236785889,9.259259095415474e-05,12750,-0.0013956782240779231
346,-35349.27114889,10875,7560.0,5520843,872,0.0014858688,1e-05,-0.0013756556436419487,0.9961771368980408,0.2,-5.557461535930633,0.014232365286443383,0.9708606600761414,6.944444321561604e-05,12760,-0.0012324044174643277
346,-35349.27114889,10886,7560.0,5525163,873,0.00039057343,1e-05,-0.0001307833008468151,0.9882824420928955,0.2,-5.556965267658233,0.010708992823492736,0.9705684781074524,0.0,12770,-0.0006132565673930169
346,-35140.81919021001,10900,7560.0,5529483,874,0.00012337198,1e-05,0.001187073765322566,0.9975242614746094,0.2,-5.555891132354736,0.010436802968615665,0.9704124927520752,0.0,12780,-0.00022874123392848666
346,-34930.00920223,10913,7560.0,5533803,875,0.00023409532,1e-05,0.0022859221789985895,0.9927231669425964,0.2,-5.555174738168716,0.012651295657269657,0.9701830148696899,0.0,12790,-0.00043579186646609537
346,-34930.00920223,10925,7560.0,5538123,876,0.002430846,1e-05,0.00322663108818233,0.9959178566932678,0.2,-5.554409539699554,0.010647965548560023,0.9700678586959839,0.0006249999976716935,12800,-0.0019919120439227055
346,-34726.2043982,10938,7560.0,5542443,877,6.855145e-05,1e-05,0.0019151424057781696,0.9960025548934937,0.2,-5.55415176153183,0.012820147699676454,0.9700648784637451,0.0,12810,-0.00021040640915679366
346,-34726.2043982,10949,7560.0,5546763,878,0.00036957953,1e-05,-0.00030446331948041916,0.9942732453346252,0.2,-5.554117715358734,0.01085593118914403,0.9700353145599365,0.0,12820,-0.0005407712096408002
346,-34525.57888411,10962,7560.0,5551083,879,0.0008631825,1e-05,-0.0027157356962561607,0.9968406558036804,0.2,-5.553811931610108,0.013381747424136847,0.9699034094810486,0.0,12830,-0.0011230028681329385
346,-34525.57888411,10973,7560.0,5555403,880,0.0014176997,1e-05,-0.0024490209762007,0.9907300472259521,0.2,-5.553074711561203,0.009428361541358754,0.9696629047393799,6.944444321561604e-05,12840,-0.0015193510235237185
346,-34321.70965658,10986,7560.0,5559723,881,0.0017309822,1e-05,-0.0015236022882163525,0.996819257736206,0.2,-5.5522770345211026,0.012473381054587663,0.9695713520050049,0.0002777777757728472,12850,-0.0016122100017091079
346,-34116.07554325,10999,7560.0,5564043,882,0.00045145754,1e-05,0.0010908329859375954,0.9941055774688721,0.2,-5.551904332637787,0.012037247512489557,0.9694541692733765,0.0,12860,-0.0004949786043612723
346,-34116.07554325,11011,7560.0,5568363,883,0.00031608262,1e-05,-0.0004490106366574764,0.9961702227592468,0.2,-5.551657736301422,0.010002640343736857,0.9694803357124329,0.0,12870,-0.0005588021895102547
346,-33913.251405999996,11024,7560.0,5572683,884,0.0010089487,1e-05,0.002460354007780552,0.9961104393005371,0.2,-5.552114188671112,0.014034386549610645,0.969681978225708,0.0,12880,-0.0010156058437716386
346,-33913.251405999996,11036,7560.0,5577003,885,0.0006182547,1e-05,0.0011691455729305744,0.9937424063682556,0.2,-5.552310454845428,0.010868425463559105,0.9694975018501282,0.0,12890,-0.0009723043114033935
346,-33702.07667204,11049,7560.0,5581323,886,0.00029425172,1e-05,0.0007255338132381439,0.997295618057251,0.2,-5.551845663785935,0.012437805882655084,0.9695618152618408,0.0,12900,-0.00033754215472653337
346,-33702.07667204,11060,7560.0,5585643,887,0.00016869942,1e-05,-0.0002342662774026394,0.9911280274391174,0.2,-5.552083116769791,0.011368279601447285,0.9695414900779724,0.0,12910,-0.00031307247053501407
346,-33493.323541039994,11074,7560.0,5589963,888,0.00028614968,1e-05,0.0006386018358170986,0.996950626373291,0.2,-5.552354300022126,0.011841157136950642,0.9697352647781372,0.0,12920,-0.00042041861276090884
346,-33285.40041167,11087,7560.0,5594283,889,9.049136e-05,1e-05,0.0015005748718976974,0.9947245717048645,0.2,-5.552759259939194,0.01200210426468402,0.9696745276451111,0.0,12930,-0.00026943832054717733
346,-33285.40041167,11098,7560.0,5598603,890,0.0009716939,1e-05,-0.002066986169666052,0.9955240488052368,0.2,-5.552235490083694,0.011040754802525043,0.9695009589195251,0.0,12940,-0.0009634448692507292
346,-33076.58506911,11111,7560.0,5602923,891,0.000439199,1e-05,0.0015533750411123037,0.9966282844543457,0.2,-5.551735806465149,0.012344135576859117,0.9694696068763733,0.0,12950,-0.0005613330230500605
346,-33076.58506911,11123,7560.0,5607243,892,0.00028867836,1e-05,-0.0011450997553765774,0.9941402673721313,0.2,-5.551679247617722,0.009544842666946352,0.9694676399230957,0.0,12960,-0.0007037076167530243
346,-32869.031086639996,11136,7560.0,5611563,893,0.0010397661,1e-05,0.0032564562279731035,0.9972156286239624,0.2,-5.551335334777832,0.012233922153245657,0.9692666530609131,0.0,12970,-0.0008493624310025316
346,-32869.031086639996,11148,7560.0,5615883,894,0.0006842577,1e-05,-0.00023302854970097542,0.9920758008956909,0.2,-5.550513333082199,0.010391814401373267,0.969072699546814,2.3148147738538684e-05,12980,-0.0007676878749992122
346,-32658.6001805,11161,7560.0,5620203,895,0.00043622268,1e-05,0.001094673527404666,0.9964045882225037,0.2,-5.549899649620056,0.011795743531547487,0.9690152406692505,0.0,12990,-0.0006416595096253696
346,-32444.08915186,11175,7560.0,5624523,896,0.0002530889,1e-05,-0.0003120964393019676,0.9952408671379089,0.2,-5.549472743272782,0.011013451591134071,0.968815267086029,0.0,13000,-0.00034423490194825936
346,-32444.08915186,11186,7560.0,5628843,897,0.0010094249,1e-05,-0.0033543966710567474,0.9949309229850769,0.2,-5.548901689052582,0.010665159905329347,0.968795657157898,6.944444321561604e-05,13010,-0.0010338462376045187
346,-32236.508182700003,11199,7560.0,5633163,898,0.0014172733,1e-05,-0.0028969417326152325,0.9967244863510132,0.2,-5.549299758672714,0.01280375341884792,0.9690045118331909,9.259259095415474e-05,13020,-0.001604337629659658
346,-32236.508182700003,11211,7560.0,5637483,899,0.0013276167,1e-05,-0.00013722991570830345,0.9940743446350098,0.2,-5.54997501373291,0.009717966243624688,0.9690892100334167,9.259259095415474e-05,13030,-0.0014872119283260543
346,-32028.860575529998,11223,7560.0,5641803,900,0.00017273979,1e-05,0.0020528000313788652,0.9973552823066711,0.2,-5.550264936685562,0.01237551512895152,0.9691652059555054,0.0,13040,-0.00035023425154639964
346,-32028.860575529998,11235,7560.0,5646123,901,0.00017118809,1e-05,-0.0005556305404752493,0.9940165877342224,0.2,-5.550805228948593,0.01001391130266711,0.9693724513053894,0.0,13050,-0.0003325366135406904
346,-31821.19700113,11248,7560.0,5650443,902,0.0005206302,1e-05,0.0017700993921607733,0.996222972869873,0.2,-5.551413655281067,0.011233408667612821,0.9694163203239441,0.0,13060,-0.0006447648090417091
346,-31617.3949612,11261,7560.0,5654763,903,0.0008757538,1e-05,0.003549202810972929,0.9952385425567627,0.2,-5.551376181840896,0.013982576259877533,0.9693658947944641,0.0,13070,-0.000780937725309977
346,-31617.3949612,11273,7560.0,5659083,904,0.0012828899,1e-05,-0.0005874582566320896,0.9942495822906494,0.2,-5.5510949194431305,0.010597901523578913,0.9692764282226562,0.0001388888864312321,13080,-0.0016492510202999132
346,-31406.825783520002,11287,7560.0,5663403,905,0.00025137246,1e-05,0.0012624310329556465,0.9969315528869629,0.2,-5.55052450299263,0.01313463564729318,0.96908038854599,0.0,13090,-0.00031675029117481655
346,-31406.825783520002,11299,7560.0,5667723,906,0.00031453368,1e-05,0.0007408089004456997,0.9927274584770203,0.2,-5.550155186653138,0.010093235108070076,0.969147264957428,0.0,13100,-0.0005458840084613614
346,-31199.575196470003,11312,7560.0,5672043,907,0.00029843138,1e-05,0.0008739987388253212,0.9970216751098633,0.2,-5.5504526734352115,0.015411580458749085,0.9691805243492126,0.0,13110,-0.00046584245847440807
346,-31199.575196470003,11324,7560.0,5676363,908,0.0006844474,1e-05,0.0012923232279717922,0.9950401782989502,0.2,-5.550354903936386,0.00963486970285885,0.9690942764282227,0.0,13120,-0.0008464674877395328
346,-30991.666000150006,11337,7560.0,5680683,909,0.00026604283,1e-05,-0.0008879611268639565,0.996181845664978,0.2,-5.550351136922837,0.010198982967995106,0.9692230224609375,0.0,13130,-0.00037691518230380526
346,-30783.267661400005,11350,7560.0,5685003,910,0.0009688273,1e-05,-0.00475252466276288,0.9955686330795288,0.2,-5.550407725572586,0.012575913872569799,0.9690434336662292,0.0,13140,-0.0008623005306685582
346,-30783.267661400005,11362,7560.0,5689323,911,0.00082736136,1e-05,-0.001077916007488966,0.9938008785247803,0.2,-5.5494713306427,0.010073232767172157,0.9688032269477844,0.0,13150,-0.0011395274691589075
346,-30573.139147130005,11375,7560.0,5693643,912,0.00023250631,1e-05,0.002589576877653599,0.996996283531189,0.2,-5.548348921537399,0.013558156217914074,0.9684903025627136,0.0,13160,-0.0005228146841870895
346,-30573.139147130005,11387,7560.0,5697963,913,0.0007300136,1e-05,-0.0027225674130022526,0.9933313131332397,0.2,-5.547692900896072,0.009179535135626794,0.9685518741607666,6.944444321561604e-05,13170,-0.0009139223326417922
346,-30360.212390110002,11400,7560.0,5702283,914,0.00066555844,1e-05,0.00038645463064312935,0.9972729086875916,0.2,-5.547777998447418,0.014370299305301159,0.968468427658081,0.0,13180,-0.0006783890159279604
346,-30360.212390110002,11412,7560.0,5706603,915,0.00025047275,1e-05,0.001471319468691945,0.9954234957695007,0.2,-5.547520393133164,0.009780758927809075,0.9684604406356812,0.0,13190,-0.000423602190830219
346,-30148.80124276,11426,7560.0,5710923,916,0.001006153,1e-05,-0.0003116594161838293,0.9957624673843384,0.2,-5.547240513563156,0.00918071597116068,0.9683007001876831,2.3148147738538684e-05,13200,-0.0007948458396531466
346,-29935.130135589996,11439,7560.0,5715243,917,0.0003578285,1e-05,0.0003836364485323429,0.9960867762565613,0.2,-5.5466667175292965,0.011076754168607294,0.9682114720344543,0.0,13210,-0.0005661871925336015
346,-29935.130135589996,11450,7560.0,5719563,918,0.0028415471,1e-05,0.0016649279277771711,0.9940062165260315,0.2,-5.546574407815934,0.008725202857749536,0.9682594537734985,0.0023148148116888478,13220,-0.0023213196329878285
346,-29728.49241689,11463,7560.0,5723883,919,0.00015982454,1e-05,0.0006724623963236809,0.9974070191383362,0.2,-5.546964764595032,0.010136391350533814,0.9684046506881714,0.0,13230,-0.0003542344403492381
346,-29728.49241689,11475,7560.0,5728203,920,0.0004741039,1e-05,0.000826484989374876,0.9931232333183289,0.2,-5.547230231761932,0.008147919399198145,0.9683483839035034,0.0,13240,-0.0005873262008040059
346,-29518.898471060005,11488,7560.0,5732523,921,0.00090300007,1e-05,-0.001160948071628809,0.9974742531776428,0.2,-5.547122895717621,0.012937520979903638,0.9683910608291626,2.3148147738538684e-05,13250,-0.0008503158798655209
346,-29518.898471060005,11499,7560.0,5736843,922,0.00024980877,1e-05,0.00028020772151649,0.9964166283607483,0.2,-5.547206604480744,0.008274956594686956,0.9683753848075867,0.0,13260,-0.00035904338176747654
346,-29313.220968070003,11513,7560.0,5741163,923,0.0007111855,1e-05,-0.003859658492729068,0.9957394003868103,0.2,-5.547233819961548,0.00782691843342036,0.9684089422225952,0.0,13270,-0.0006049804499927758
346,-29113.48886436,11526,7560.0,5745483,924,0.00024261353,1e-05,0.001600464340299368,0.9961807131767273,0.2,-5.5472512423992155,0.009614627441624179,0.9683679938316345,0.0,13280,-0.0004199632732651892
346,-29113.48886436,11537,7560.0,5749803,925,0.00033057702,1e-05,-0.00038830586709082127,0.9931942820549011,0.2,-5.547408229112625,0.00820016756770201,0.9685181975364685,0.0,13290,-0.0007788553215920646
346,-28914.390632419996,11550,7560.0,5754123,926,0.0003522265,1e-05,0.0005422583781182766,0.9971821904182434,0.2,-5.547708410024643,0.010512212093453854,0.9684756398200989,0.0,13300,-0.00039828812000674007
346,-28914.390632419996,11562,7560.0,5758443,927,0.00058379106,1e-05,-0.0026349867694079876,0.99350905418396,0.2,-5.547294300794602,0.007632851536618546,0.9683119058609009,0.0,13310,-0.0008200446371131001
346,-28715.658641320002,11575,7560.0,5762763,928,0.0005959617,1e-05,0.0008687055669724941,0.997903048992157,0.2,-5.547126054763794,0.009618084866087884,0.9684621095657349,0.0,13320,-0.0006294166062533301
346,-28715.658641320002,11586,7560.0,5767083,929,0.0008699901,1e-05,-0.003557460382580757,0.9968025088310242,0.2,-5.547430467605591,0.00729892217204906,0.9683765769004822,0.0,13330,-0.0011183384735856893
346,-28521.161381780003,11599,7560.0,5771403,930,0.00078249926,1e-05,-0.0023549695033580065,0.9948166012763977,0.2,-5.54744730591774,0.0076091097842436286,0.9685368537902832,0.0,13340,-0.0008301637950799245
346,-28322.51621727,11613,7560.0,5775723,931,0.0008379421,1e-05,-0.0017113350331783295,0.9962271451950073,0.2,-5.547777199745179,0.008747701108222827,0.968479573726654,0.0,13350,-0.0008813528498529566
346,-28322.51621727,11625,7560.0,5780043,932,0.0002616125,1e-05,-0.0006736803334206343,0.9937618374824524,0.2,-5.547588461637497,0.0063127313915174454,0.9684939980506897,0.0,13360,-0.0005287900587608085
346,-28121.476345820003,11638,7560.0,5784363,933,0.0010327146,1e-05,-0.00028665480203926563,0.9976872205734253,0.2,-5.547647726535797,0.0086346474068705,0.9684873819351196,4.629629547707737e-05,13370,-0.0010533294610757028
346,-28121.476345820003,11650,7560.0,5788683,934,0.00021079564,1e-05,7.627974264323711e-05,0.9943374395370483,0.2,-5.547779923677444,0.006221832742448896,0.968578040599823,0.0,13380,-0.00038293455512399823
346,-27925.66752414,11663,7560.0,5793003,935,0.00050154026,1e-05,9.715091437101364e-06,0.9976863861083984,0.2,-5.547871023416519,0.009929773048497736,0.9684960842132568,0.0,13390,-0.0005544466248360802
346,-27925.66752414,11674,7560.0,5797323,936,0.00061988225,1e-05,0.0008319257758557796,0.9965957403182983,0.2,-5.547539097070694,0.0068909640540368855,0.9684364199638367,0.0,13400,-0.0008065811191446004
346,-27732.608264740007,11687,7560.0,5801643,937,0.00066117867,1e-05,-0.002288276329636574,0.994297206401825,0.2,-5.547106254100799,0.0065934289246797565,0.968262255191803,0.0,13410,-0.0006959173218280213
346,-27542.503064150005,11701,7560.0,5805963,938,0.0004905101,1e-05,0.0005102201830595732,0.996412456035614,0.2,-5.546118956804276,0.007015674957074225,0.9679561853408813,0.0,13420,-0.0005674036122291671
346,-27542.503064150005,11712,7560.0,5810283,939,0.0006448428,1e-05,3.339559771120548e-05,0.9935122728347778,0.2,-5.545215356349945,0.0056638115842361,0.9678741693496704,2.3148147738538684e-05,13430,-0.0008254141406793148
346,-27360.50260080001,11725,7560.0,5814603,940,0.0011137263,1e-05,-0.0027948226779699326,0.9972419142723083,0.2,-5.545282942056656,0.009005472803255542,0.9679926633834839,0.0,13440,-0.0010816930663140934
346,-27360.50260080001,11737,7560.0,5818923,941,9.701161e-05,1e-05,-0.0008692694827914238,0.9935032725334167,0.2,-5.545475125312805,0.005999419809086248,0.9679070711135864,0.0,13450,-0.00039480932987889794
346,-27192.638017520003,11750,7560.0,5823243,942,0.00011674073,1e-05,-0.002238550689071417,0.9981709718704224,0.2,-5.545115202665329,0.006949370884103701,0.9678530097007751,0.0,13460,-0.00030897650192687753
346,-27192.638017520003,11762,7560.0,5827563,943,0.0022580721,1e-05,-0.0022697849199175835,0.9967073202133179,0.2,-5.544894635677338,0.006625722855096683,0.9677854776382446,0.0005324074038071558,13470,-0.002017151729864475
346,-27052.46163053,11775,7560.0,5831883,944,0.0016567176,1e-05,-0.002566719427704811,0.994087815284729,0.2,-5.544630682468414,0.005555790429934859,0.9677388668060303,0.00011574073869269341,13480,-0.001266933672243256
346,-26951.29550975,11789,7560.0,5836203,945,0.0006694559,1e-05,-0.0043159849010407925,0.995631754398346,0.2,-5.544821983575821,0.0077305885090027,0.9678966999053955,0.0,13490,-0.0009616547445961187
346,-26951.29550975,11800,7560.0,5840523,946,0.0008946977,1e-05,-0.001151003409177065,0.9934030175209045,0.2,-5.544986462593078,0.004853921211906709,0.9677644371986389,2.3148147738538684e-05,13500,-0.0010416436561832526
346,-26878.763991859996,11813,7560.0,5844843,947,0.0005303237,1e-05,-0.0031953067518770695,0.9976059794425964,0.2,-5.544517755508423,0.006871452409541234,0.9677194952964783,0.0,13510,-0.0007507257013108116
346,-26878.763991859996,11824,7560.0,5849163,948,0.0006061563,1e-05,-0.0002577616833150387,0.9943685531616211,0.2,-5.544333988428116,0.004931631544604897,0.9676593542098999,0.0,13520,-0.0007511076578155696
346,-26817.657415730002,11837,7560.0,5853483,949,0.00039810818,1e-05,-0.00029106601141393185,0.9981400966644287,0.2,-5.544021588563919,0.006348943361081183,0.9675635099411011,0.0,13530,-0.0007643481557020104
346,-26817.657415730002,11849,7560.0,5857803,950,0.00011842484,1e-05,-0.0018732049502432346,0.9958163499832153,0.2,-5.543519395589828,0.007012080779531971,0.9674203395843506,0.0,13540,-0.0002975342962202365
346,-26767.532409529995,11862,7560.0,5862123,951,0.0013839314,1e-05,-0.003701707348227501,0.9935573935508728,0.2,-5.543006777763367,0.005138488166267052,0.9673269987106323,0.0,13550,-0.0011311427281057052
