rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/clip_range,train/std,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/approx_kl
-6137.644297179999,7560.0,299,2678400,150,4328,0.02425391599535942,-2.5472576785970618,0.999786376953125,0.00032333158977390094,0.07509259259259259,0.2,0.511218249797821,5e-05,3084,-0.004276814163593506,0.0069234422
-6135.695653990001,7560.0,299,2687040,151,4356,-0.017262371256947517,-2.54395537853241,0.999794602394104,0.0003308492506686081,0.07509259259259259,0.2,0.5107411742210388,5e-05,3094,-0.00426322466607585,0.0068806666
-6133.5522108999985,7560.0,299,2695680,152,4384,-0.014962783083319664,-2.533611390325758,0.9998375773429871,0.00025431184394552405,0.0759837962962963,0.2,0.5094864964485168,5e-05,3104,-0.0035038726095593087,0.0076653585
-6132.367891639999,7560.0,299,2704320,153,4413,0.007043002638965845,-2.5211312576576517,0.9997549653053284,0.0004673622514517909,0.0768287037037037,0.2,0.5071058869361877,5e-05,3114,-0.004473635778176012,0.0074929926
-6129.1268635,7560.0,299,2712960,154,4443,-0.013013570569455624,-2.505412668298792,0.9998311400413513,0.000298470079379277,0.06171296296296296,0.2,0.5059405565261841,5e-05,3124,-0.0037680656350804146,0.0065474263
-6127.147277339999,7560.0,299,2721600,155,4471,-0.010869593359529972,-2.4856646696726483,0.9998271465301514,0.0003544239253150644,0.08252314814814815,0.2,0.503276526927948,5e-05,3134,-0.004748161294221602,0.0069818944
-6126.8881513999995,7560.0,299,2730240,156,4499,-0.006901965942233801,-2.471693855744821,0.9998099207878113,0.0002647279637231905,0.06703703703703703,0.2,0.5027218461036682,5e-05,3144,-0.0027923281406293863,0.0065742345
-6126.452179939999,7560.0,299,2738880,157,4528,-0.019231457263231277,-2.462970748830725,0.999829888343811,0.0003058190725520641,0.07137731481481481,0.2,0.5012587308883667,5e-05,3154,-0.0044603954895434,0.0071892194
-6125.51384711,7560.0,299,2747520,158,4556,-0.02092892676591873,-2.4572842200597127,0.9997994303703308,0.0003410093835716705,0.07252314814814814,0.2,0.5009306073188782,5e-05,3164,-0.002950071341668566,0.0066968026
-6125.98936456,7560.0,299,2756160,159,4584,-0.0004499235947150737,-2.44845534130379,0.9998419284820557,0.0003058727773033617,0.0667013888888889,0.2,0.4984256625175476,5e-05,3174,-0.0028908949283262095,0.006531261
-6125.261700310001,7560.0,299,2764800,160,4613,-0.03210066631436348,-2.439408851729499,0.9997706413269043,0.00048420945740805044,0.07394675925925925,0.2,0.49797600507736206,5e-05,3184,-0.0032847160047472074,0.0068965736
-6123.9667289300005,7560.0,299,2773440,161,4643,-0.02376765012741089,-2.4288991832733156,0.9997965693473816,0.00035796145039731293,0.06543981481481481,0.2,0.49678149819374084,5e-05,3194,-0.003291506731744718,0.006842264
-6122.69404604,7560.0,299,2782080,162,4671,0.00403077295050025,-2.417331015445568,0.9998594522476196,0.00033329669573167514,0.07971064814814814,0.2,0.49596887826919556,5e-05,3204,-0.004284003670327365,0.0066959388
-6120.198899319999,7560.0,299,2790720,163,4699,0.0052850921638309956,-2.4018333691137808,0.9998130798339844,0.0003362233112501498,0.07777777777777778,0.2,0.4949225187301636,5e-05,3214,-0.005197379399884354,0.008235414
-6118.445059500002,7560.0,299,2799360,164,4728,0.022192979231476784,-2.3788569130720916,0.9998484253883362,0.0002529405732639134,0.0686574074074074,0.2,0.49170562624931335,5e-05,3224,-0.00324837533308676,0.006478694
-6117.7054005499995,7560.0,299,2808000,165,4756,-0.016403770074248314,-2.3577944817366423,0.9997970461845398,0.00042479118950992684,0.057337962962962966,0.2,0.4900149703025818,5e-05,3234,-0.0021380763782050324,0.0056092883
-6116.9285953200015,7560.0,299,2816640,166,4785,0.0009596354211680591,-2.3481140472270825,0.9998677968978882,0.00026034927878451224,0.06561342592592592,0.2,0.4905606806278229,5e-05,3244,-0.002753641691610769,0.0074800793
-6114.85310273,7560.0,299,2825280,167,4813,-0.026147853583097458,-2.3403099642859564,0.9997972249984741,0.0005528292450967625,0.08116898148148148,0.2,0.4893130958080292,5e-05,3254,-0.004552670006329814,0.0069811856
-6109.48322559,7560.0,299,2833920,168,4843,-0.01627340540289879,-2.3290672461191813,0.9998740553855896,0.0002910798251751759,0.07847222222222222,0.2,0.4884577691555023,5e-05,3264,-0.004475178915006971,0.007982097
-6106.921990180001,7560.0,299,2842560,169,4872,-0.004339321982115507,-2.3203736900400234,0.9998673796653748,0.0003475148074438847,0.08056712962962963,0.2,0.4889696538448334,5e-05,3274,-0.002802504946615685,0.007662955
-6103.468756390001,7560.0,299,2851200,170,4900,-0.02453109249472618,-2.315382115576002,0.9998565912246704,0.00030387661381542716,0.07782407407407407,0.2,0.4884146749973297,5e-05,3284,-0.004418271219840756,0.006890199
-6101.21755842,7560.0,299,2859840,171,4928,0.0020080965477973223,-2.304475146046391,0.9998766779899597,0.0002697196297985674,0.0606712962962963,0.2,0.4884081482887268,5e-05,3294,-0.0021296507492661477,0.005586236
-6098.626066039999,7560.0,299,2868480,172,4956,-0.0017159656854346395,-2.293647334840563,0.9998749494552612,0.00022282535039940503,0.07655092592592593,0.2,0.4873126149177551,5e-05,3304,-0.003797605996089125,0.0070292815
-6096.74776346,7560.0,299,2877120,173,4985,-0.0025703501887619495,-2.2840410241374265,0.999880850315094,0.00029092454848405735,0.07435185185185185,0.2,0.48658138513565063,5e-05,3314,-0.0034644175968477848,0.006977788
-6094.368112009999,7560.0,299,2885760,174,5013,-0.006424830295145512,-2.269665317888613,0.9998440146446228,0.0003995625174569863,0.09532407407407407,0.2,0.4845210313796997,5e-05,3324,-0.004820241385001551,0.008248453
-6091.45469726,7560.0,299,2894400,175,5043,0.002236519940197468,-2.2528525016925953,0.999906063079834,0.0002774596222486623,0.07356481481481482,0.2,0.48238497972488403,5e-05,3334,-0.0037810500521488766,0.006818028
-6089.61531519,7560.0,299,2903040,176,5071,-0.010646692477166653,-2.2340688814940277,0.9998729825019836,0.00032269328586321703,0.07554398148148148,0.2,0.4806578457355499,5e-05,3344,-0.00501258305101483,0.0072634416
-6087.688926419999,7560.0,299,2911680,177,5099,-0.026444585993885994,-2.211874333664223,0.9998736381530762,0.0003025439419218822,0.07292824074074074,0.2,0.47854429483413696,5e-05,3354,-0.003063523188164389,0.0066416943
-6085.54187729,7560.0,299,2920320,178,5128,-0.03742556273937225,-2.190879191822476,0.9998812079429626,0.0002377480858747192,0.06849537037037037,0.2,0.47669991850852966,5e-05,3364,-0.003764001956830422,0.006203614
-6083.5782856,7560.0,299,2928960,179,5156,0.007782912813127041,-2.1765332591092146,0.9998832941055298,0.0002449989067800171,0.08414351851851852,0.2,0.4756441116333008,5e-05,3374,-0.0045913515581438935,0.007636021
-6081.598370169999,7560.0,299,2937600,180,5185,-0.011518396437168121,-2.168012738757663,0.9999008774757385,0.0002503610156094914,0.06711805555555556,0.2,0.4760832190513611,5e-05,3384,-0.002985529183858523,0.0063008456
-6080.219171839999,7560.0,299,2946240,181,5213,0.008484877645969391,-2.160314624574449,0.9998418092727661,0.0002871419219903786,0.08108796296296296,0.2,0.4743684232234955,5e-05,3394,-0.0033689087493069193,0.007875248
-6074.95150819,7560.0,299,2954880,182,5242,0.016993585973978043,-2.1398261423464175,0.9999026656150818,0.0002534509102460342,0.06858796296296296,0.2,0.47253018617630005,5e-05,3404,-0.0033801346937953323,0.0067098336
-6070.166443779999,7560.0,299,2963520,183,5271,0.015043291263282299,-2.121707529138636,0.9999178051948547,0.00021128038723233018,0.06885416666666666,0.2,0.47143611311912537,5e-05,3414,-0.00273601397337323,0.006555021
-6067.285477340001,7560.0,299,2972160,184,5299,-0.00927300937473774,-2.103159264281944,0.9998674988746643,0.00031917007135537763,0.06265046296296296,0.2,0.46909913420677185,5e-05,3424,-0.0021447012195777563,0.007205633
-6061.488969610001,7560.0,299,2980800,185,5328,-0.0011210901429876685,-2.076508051201149,0.9999021291732788,0.00014692001561073724,0.0752199074074074,0.2,0.46682828664779663,5e-05,3434,-0.00468557929482173,0.006742702
-6058.381286010001,7560.0,300,2989440,186,5356,0.020912913605570793,-2.053547289106581,0.9999091029167175,0.00017533036828454998,0.07228009259259259,0.2,0.4643785357475281,5e-05,3444,-0.0033037365634960157,0.0061932825
-6053.662034700001,7560.0,300,2998080,187,5384,0.0006616507307626307,-2.036166007253859,0.999903678894043,0.00019869237127110223,0.06513888888888889,0.2,0.4629315137863159,5e-05,3454,-0.0028315459398759735,0.0063867588
-6049.735908060001,7560.0,300,3006720,188,5412,0.0019426171202212572,-2.018167323536343,0.9999083280563354,0.00018576387698380535,0.0850925925925926,0.2,0.46113118529319763,5e-05,3464,-0.004576473920606077,0.00772416
-6038.789167579998,7560.0,300,3015360,189,5442,-0.02064039558172226,-1.997760961762181,0.9998900294303894,0.00021032122446707,0.09859953703703704,0.2,0.45984724164009094,5e-05,3474,-0.006076807726036619,0.009166682
-6033.5190924,7560.0,300,3024000,190,5471,-0.02742786705493927,-1.972833059805411,0.9999076128005981,0.00024142124466986086,0.06957175925925926,0.2,0.45585453510284424,5e-05,3484,-0.0028157485693831134,0.0072549996
-6027.9807710999985,7560.0,300,3032640,191,5499,-0.0006360025727190077,-1.9527021931718898,0.9998915791511536,0.0001887728898361308,0.07075231481481481,0.2,0.4552660882472992,5e-05,3494,-0.0020418109286024617,0.0074464357
-6021.922654319999,7560.0,300,3041280,192,5527,-0.014894104562699795,-1.9354840376642015,0.9998881816864014,0.0001736814243378359,0.07903935185185185,0.2,0.4535735547542572,5e-05,3504,-0.003919798567270239,0.0071736444
-6016.3983844800005,7560.0,300,3049920,193,5555,-0.010043485090136528,-1.9173900459430835,0.999893844127655,0.00017797444001728394,0.07553240740740741,0.2,0.45238667726516724,5e-05,3514,-0.0036347116091875013,0.006535469
-6011.94215348,7560.0,300,3058560,194,5584,-0.021981729194521904,-1.9122638938162062,0.9999130368232727,0.00019621091698893535,0.09337962962962963,0.2,0.4529869556427002,5e-05,3524,-0.00465856828312907,0.007932359
-6006.08712555,7560.0,300,3067200,195,5613,0.010096974670886993,-1.9001171216258297,0.9999250173568726,0.00018071876484167728,0.08422453703703704,0.2,0.45119228959083557,5e-05,3534,-0.004446763535099173,0.00795723
-5994.50599508,7560.0,300,3075840,196,5642,-0.016677815467119217,-1.8807652704804032,0.9998996257781982,0.00018124957077681622,0.08900462962962963,0.2,0.4506259560585022,5e-05,3544,-0.0043561235918766926,0.0076408857
-5988.428221870001,7560.0,300,3084480,197,5670,-0.018883315846323967,-1.8694187305591725,0.999940037727356,0.00016895707197060497,0.09366898148148148,0.2,0.4498937129974365,5e-05,3554,-0.00383296818230991,0.007900844
-5983.143046180001,7560.0,300,3093120,198,5699,-0.010525395162403584,-1.8585095196300083,0.9999139308929443,0.00014763152365318362,0.06018518518518518,0.2,0.4495421051979065,5e-05,3564,-0.0027713559381663797,0.0055298293
-5976.663856270001,7560.0,300,3101760,199,5727,-0.014324712567031384,-1.84163948447616,0.9999127388000488,0.00015563160789800652,0.07510416666666667,0.2,0.44850748777389526,5e-05,3574,-0.0031894268233467033,0.0070650326
-5971.70341702,7560.0,300,3110400,200,5755,-0.01735544204711914,-1.8282278837098016,0.9999122023582458,0.00017550480626933105,0.08164351851851852,0.2,0.447593629360199,5e-05,3584,-0.004146114317010398,0.007291313
-5965.03800831,7560.0,300,3119040,201,5784,0.023669594898819923,-1.820678149064382,0.9999135732650757,0.0002077188105155343,0.0737037037037037,0.2,0.4468371272087097,5e-05,3594,-0.0022431476039949942,0.0076102936
-5959.875430939998,7560.0,300,3127680,202,5812,-0.030279403552412987,-1.8073113237486946,0.9999130964279175,0.0001963195256744425,0.07800925925925926,0.2,0.4448625445365906,5e-05,3604,-0.003174446654609508,0.007730622
-5949.046506279999,7560.0,300,3136320,203,5842,0.017888519912958145,-1.7888570186826918,0.9999053478240967,0.00017663275321764459,0.08222222222222222,0.2,0.4436599016189575,5e-05,3614,-0.003556061546421713,0.0070772055
-5942.93886492,7560.0,300,3144960,204,5871,-0.004302032291889191,-1.7771820591997218,0.9999406933784485,0.000171767180996809,0.07277777777777777,0.2,0.44332078099250793,5e-05,3624,-0.0023799362175028634,0.006835674
-5936.767195660001,7560.0,300,3153600,205,5899,-0.002326829358935356,-1.7574925397943568,0.9999045133590698,0.00019750623095508976,0.07762731481481482,0.2,0.4397723078727722,5e-05,3634,-0.0022347678759790683,0.0077632884
-5934.52663964,7560.0,300,3162240,206,5927,-0.00759484525769949,-1.7262867189336706,0.9999095797538757,0.00016478712856446187,0.07462962962962963,0.2,0.43729424476623535,5e-05,3644,-0.003080918440008881,0.0072629126
-5928.3928544,7560.0,300,3170880,207,5955,0.02774522639811039,-1.699038496458972,0.9999016523361206,0.0002662640448640256,0.07898148148148149,0.2,0.4344835877418518,5e-05,3654,-0.0038556618602187545,0.0069491295
-5924.438951839999,7560.0,300,3179520,208,5984,0.019878389313817024,-1.6802564796695003,0.9999168515205383,0.00021917953621596097,0.0916550925925926,0.2,0.4352780878543854,5e-05,3664,-0.004090442975155181,0.00807763
-5919.5574571,7560.0,300,3188160,209,6012,-0.025445370003581047,-1.6667114926267552,0.9999241828918457,0.00014567642923254796,0.08230324074074075,0.2,0.4350385069847107,5e-05,3674,-0.004319767098252972,0.0077020996
-5911.0410652499995,7560.0,300,3196800,210,6042,-0.017378345131874084,-1.6498399061626858,0.9999094605445862,0.0001997032683532409,0.07047453703703704,0.2,0.43377429246902466,5e-05,3684,-0.0021334078083573666,0.0073756697
-5905.6872059199995,7560.0,300,3205440,211,6071,0.0015999175375327468,-1.6306269401974147,0.9999450445175171,0.00019689282861589972,0.08266203703703703,0.2,0.4331410527229309,5e-05,3694,-0.002890042918044384,0.007496772
-5900.29142616,7560.0,300,3214080,212,6099,0.010638765059411526,-1.6148068096019603,0.999923586845398,0.0001551762993066977,0.07105324074074074,0.2,0.43262147903442383,5e-05,3704,-0.0007088446906871266,0.007234237
-5896.365507979999,7560.0,300,3222720,213,6127,-0.00038086759741418064,-1.5952597581015693,0.9999236464500427,0.00013240159604282342,0.06782407407407408,0.2,0.43012815713882446,5e-05,3714,-0.0007297273414830367,0.0065923785
-5891.56614127,7560.0,300,3231360,214,6155,-0.007303133141249418,-1.5762562087730125,0.9999291300773621,0.00012303746203273208,0.07846064814814815,0.2,0.429546982049942,5e-05,3724,-0.0022321148375394166,0.0074299476
-5887.21006665,7560.0,300,3240000,215,6183,-0.012134764343500137,-1.5662906591980545,0.9999319314956665,0.00013307330547831952,0.0816550925925926,0.2,0.4303334057331085,5e-05,3734,-0.003361935847680326,0.007587908
-5882.493665800001,7560.0,300,3248640,216,6211,0.013629166409373283,-1.561326780849033,0.9999310970306396,0.00012614008270719313,0.07900462962962963,0.2,0.4307708442211151,5e-05,3744,-0.0026403570161373526,0.007454558
-5874.148462629999,7560.0,300,3257280,217,6241,-0.004049497656524181,-1.5455489701694913,0.9999154210090637,0.00017598558974256135,0.07114583333333334,0.2,0.42872387170791626,5e-05,3754,-0.001725223116852619,0.0065490715
-5869.69870059,7560.0,300,3265920,218,6269,-0.027480000630021095,-1.524558576742808,0.9999517202377319,0.0001461277442204947,0.07993055555555556,0.2,0.42760443687438965,5e-05,3764,-0.003339177182427159,0.0067380616
-5865.569847649999,7560.0,300,3274560,219,6298,0.021947678178548813,-1.5070531578417177,0.9999194741249084,0.0001937193245706752,0.07702546296296296,0.2,0.4265179932117462,5e-05,3774,-0.0032921564803217295,0.0073795356
-5860.069286,7560.0,300,3283200,220,6326,-0.00802466832101345,-1.490508533053928,0.9998891949653625,0.00037842920968412527,0.08942129629629629,0.2,0.42473477125167847,5e-05,3784,-0.003047422593528474,0.0075448654
-5857.28616381,7560.0,300,3291840,221,6355,-0.02951805293560028,-1.4801801114612156,0.9999313950538635,0.00014704588597211384,0.08012731481481482,0.2,0.42482104897499084,5e-05,3794,-0.001911867440384985,0.0068653566
-5853.00233138,7560.0,300,3300480,222,6383,-0.014741728082299232,-1.4700748100987187,0.9999366402626038,0.00014633185745710592,0.07987268518518519,0.2,0.4241385757923126,5e-05,3804,-0.003182881079027774,0.007574432
-5848.2088724800005,7560.0,300,3309120,223,6410,0.007404968608170748,-1.455586015206796,0.9999264478683472,0.00016220883941665912,0.08149305555555555,0.2,0.42426323890686035,5e-05,3814,-0.003161350097162304,0.007828697
-5840.64667566,7560.0,300,3317760,224,6439,0.011481001041829586,-1.4411689082781474,0.9999198913574219,0.00020788894804556752,0.08241898148148148,0.2,0.4226718842983246,5e-05,3824,-0.0026864643544993465,0.0073431022
-5836.702514810001,7560.0,300,3326400,225,6468,0.007615888956934214,-1.4255123427179124,0.9999586939811707,0.0001837650015147153,0.08309027777777778,0.2,0.42120009660720825,5e-05,3834,-0.002379843010739596,0.0077954344
-5835.855039800001,7560.0,300,3335040,226,6495,-0.024636337533593178,-1.4159702225084658,0.9999173879623413,0.0002580728359882616,0.09253472222222223,0.2,0.4213762581348419,5e-05,3844,-0.0039737137141465035,0.0076413383
-5832.037415860001,7560.0,300,3343680,227,6524,-0.0011318486649543047,-1.4124877294787654,0.9999285340309143,0.00033319691581440295,0.10226851851851852,0.2,0.42173007130622864,5e-05,3854,-0.003819850432445054,0.009112699
-5830.173281490001,7560.0,300,3352320,228,6552,-0.014426815323531628,-1.4043698867162069,0.9999292492866516,0.00021535046565717225,0.08239583333333333,0.2,0.42044153809547424,5e-05,3864,-0.002911027501578684,0.008298338
-5826.332492660001,7560.0,300,3360960,229,6580,-0.011391859501600266,-1.3857466858404655,0.99992436170578,0.000291967619085443,0.1000925925925926,0.2,0.4182802736759186,5e-05,3874,-0.004979540768458887,0.008452476
-5823.629146170001,7560.0,300,3369600,230,6608,-0.008021051995456219,-1.3651514172554016,0.9999029040336609,0.0002553172895837903,0.08783564814814815,0.2,0.4179576635360718,5e-05,3884,-0.003337638102195881,0.00811857
-5821.15991545,7560.0,300,3378240,231,6639,-0.007054712623357773,-1.344403619148113,0.9998674392700195,0.0005224230332748482,0.09828703703703703,0.2,0.41594141721725464,5e-05,3894,-0.0032880914080198166,0.009546778
-5820.924440479999,7560.0,300,3386880,232,6668,-0.01485087163746357,-1.3378544466583817,0.9999094605445862,0.0005903766360306354,0.09412037037037037,0.2,0.4166991710662842,5e-05,3904,-0.0031169925395537305,0.006998732
-5818.655989399998,7560.0,300,3395520,233,6696,-0.0008200943702831864,-1.3344162438533924,0.9998449683189392,0.0006910323250404973,0.09515046296296296,0.2,0.41653597354888916,5e-05,3914,-0.0040498161681548316,0.007701206
-5817.791749549998,7560.0,300,3404160,234,6725,-0.0013277430552989244,-1.3265374752327248,0.9999029040336609,0.0004053934310838856,0.0875,0.2,0.41544628143310547,5e-05,3924,-0.0031195042020192854,0.0082849655
-5817.062648039999,7560.0,300,3412800,235,6753,0.02194175124168396,-1.3177069812350803,0.9998753070831299,0.0004686706929458995,0.08587962962962963,0.2,0.41447773575782776,5e-05,3934,-0.0028235043783637662,0.007855374
-5825.55740774,7560.0,300,3421440,236,6782,-0.03138250857591629,-1.3101065883813081,0.9988152980804443,0.00228537241785994,0.08859953703703703,0.2,0.414294958114624,5e-05,3944,-0.002100060446601775,0.008947913
-5823.65630418,7560.0,300,3430080,237,6811,-0.002136797644197941,-1.3057276524437798,0.9997256994247437,0.0006447032681791353,0.07950231481481482,0.2,0.41396722197532654,5e-05,3954,-0.002129742663560642,0.0076786675
-5819.82355969,7560.0,300,3438720,238,6841,-0.02468089759349823,-1.288223745999513,0.9998490810394287,0.0007108730670168168,0.09653935185185185,0.2,0.41199594736099243,5e-05,3964,-0.003068242943328288,0.008436025
-5828.493201870002,7560.0,300,3447360,239,6869,0.0014308870304375887,-1.2663386463235926,0.9998761415481567,0.0005779680664569174,0.08883101851851852,0.2,0.41056764125823975,5e-05,3974,-0.0021296262610013836,0.00800626
-5824.27996796,7560.0,300,3456000,240,6897,-0.02631288580596447,-1.2557814280192057,0.9986048340797424,0.002035983150040179,0.08815972222222222,0.2,0.410479873418808,5e-05,3984,-0.003323704770386771,0.007366437
-5821.3385708,7560.0,300,3464640,241,6926,0.0007731526275165379,-1.2410447601918821,0.9999052286148071,0.0003631049387924442,0.10118055555555555,0.2,0.40773239731788635,5e-05,3994,-0.004375632420630642,0.008954624
-5818.876078859999,7560.0,300,3473280,242,6955,-0.016044847667217255,-1.2216661009082088,0.9998413920402527,0.0005682866476665906,0.09898148148148148,0.2,0.40690189599990845,5e-05,4004,-0.003713837476378238,0.009778387
-5817.11247156,7560.0,300,3481920,243,6983,-0.004923280328512192,-1.211489317946964,0.999840259552002,0.0005749155995673155,0.09528935185185185,0.2,0.4061872065067291,5e-05,4014,-0.0028770072118344684,0.008739874
-5814.279927729998,7560.0,300,3490560,244,7012,-0.0006657287012785673,-1.2013866603815997,0.9997692704200745,0.0008048887466537525,0.10313657407407407,0.2,0.40519508719444275,5e-05,4024,-0.004524226701404486,0.008933442
-5819.63618146,7560.0,300,3499200,245,7042,0.001725915470160544,-1.1986960190313833,0.9986193180084229,0.0017777354409487022,0.08653935185185185,0.2,0.40602436661720276,5e-05,4034,-0.00249126692638836,0.0072595533
-5816.466577470001,7560.0,300,3507840,246,7071,-0.0015533642144873738,-1.1908501953548856,0.9999095797538757,0.0005264000960138489,0.08993055555555556,0.2,0.4046241343021393,5e-05,4044,-0.003995356001994676,0.008146298
-5813.687172000002,7560.0,300,3516480,247,7101,-0.02969677560031414,-1.1761876646677654,0.9998248815536499,0.0007151253811079422,0.0998263888888889,0.2,0.40356749296188354,5e-05,4054,-0.004028944491788193,0.008948319
-5810.61287524,7560.0,300,3525120,248,7129,-0.029754016548395157,-1.1659206611138804,0.99980229139328,0.0006584281670425466,0.09996527777777778,0.2,0.4032885432243347,5e-05,4064,-0.003791299958678859,0.00846136
-5808.224722920001,7560.0,300,3533760,249,7158,-0.006676083896309137,-1.1515138168688173,0.9998522996902466,0.000545707296664154,0.08811342592592593,0.2,0.4012365937232971,5e-05,4074,-0.002977738934913995,0.0077633364
-5804.35596211,7560.0,300,3542400,250,7186,0.002547038020566106,-1.1461289049077916,0.9998698830604553,0.0004257541547499218,0.1012037037037037,0.2,0.40213483572006226,5e-05,4084,-0.0031722461043305144,0.008497341
-5800.2985169700005,7560.0,300,3551040,251,7215,-0.002900998806580901,-1.1344159342624522,0.9998846054077148,0.0004675227885686413,0.09392361111111111,0.2,0.3999776244163513,5e-05,4094,-0.0020548034392090307,0.00941622
-5790.46046988,7560.0,300,3559680,252,7246,-0.007948189042508602,-1.1107015231803612,0.9997977614402771,0.0004040056421244689,0.08908564814814815,0.2,0.398847371339798,5e-05,4104,-0.0019203569157118046,0.0077436315
-5786.0040048599985,7560.0,300,3568320,253,7274,-0.013269183225929737,-1.0900869178771972,0.9998422861099243,0.000537593643864427,0.10722222222222222,0.2,0.39662960171699524,5e-05,4114,-0.003923972666487787,0.009534641
-5781.166397569999,7560.0,300,3576960,254,7303,0.0110121238976717,-1.0703901942571004,0.9997860193252563,0.0005751917030472584,0.09349537037037037,0.2,0.39450445771217346,5e-05,4124,-0.0032209190595205183,0.008134182
-5777.054588659998,7560.0,300,3585600,255,7331,0.019328465685248375,-1.0481079184567488,0.9997565746307373,0.00048504383805535596,0.0859375,0.2,0.3928961157798767,5e-05,4134,-0.002207828615102227,0.0070175366
-5773.518551789999,7560.0,300,3594240,256,7360,0.010174551978707314,-1.028108585410648,0.9998343586921692,0.0005240574663319556,0.085,0.2,0.3921615481376648,5e-05,4144,-0.0013020526974772413,0.0070752623
-5767.872768090001,7560.0,300,3602880,257,7388,-0.03794147074222565,-1.0160954480701023,0.9998106956481934,0.0005336397124833807,0.0965625,0.2,0.3915051817893982,5e-05,4154,-0.002131718223811024,0.007883079
-5764.380051940001,7560.0,300,3611520,258,7417,-0.01857052929699421,-1.0124354750138742,0.9997288584709167,0.0005947094093749506,0.11219907407407408,0.2,0.3916408121585846,5e-05,4164,-0.0038730785254113102,0.00963583
-5760.6807903,7560.0,300,3620160,259,7447,0.012438743375241756,-1.0031988457397178,0.9992620944976807,0.0017088595301740699,0.09872685185185186,0.2,0.3899648189544678,5e-05,4174,-0.0029091455033738857,0.008191145
-5756.173920350001,7560.0,300,3628800,260,7476,0.020952004939317703,-0.9877158421498757,0.9998078346252441,0.0006910955211195095,0.09439814814814815,0.2,0.3880905210971832,5e-05,4184,-0.004111360149733998,0.008313252
-5754.242263480001,7560.0,300,3637440,261,7505,-0.023360151797533035,-0.967896326162197,0.9998279213905334,0.0005877372692662498,0.09179398148148148,0.2,0.3869151473045349,5e-05,4194,-0.0023391789246212553,0.007545768
-5763.08998015,7560.0,300,3646080,262,7533,-0.003524659899994731,-0.9603166931205326,0.9992712736129761,0.0008530375930368556,0.07859953703703704,0.2,0.3868156373500824,5e-05,4204,0.00042934589260430246,0.0070087058
-5759.968343300001,7560.0,300,3654720,263,7562,0.005582321900874376,-0.9578701927485289,0.999014675617218,0.0016565441953113164,0.08409722222222223,0.2,0.3865881562232971,5e-05,4214,-0.0008792726405792766,0.0073167467
-5754.958218340001,7560.0,300,3663360,264,7590,-0.005190100520849228,-0.9588670822426125,0.9998791217803955,0.0005016025892756362,0.11766203703703704,0.2,0.38795098662376404,5e-05,4224,-0.0047872812159497425,0.009932809
-5750.06945033,7560.0,300,3672000,265,7618,0.004974341485649347,-0.9539636442396375,0.9998778104782104,0.00045908611945816557,0.10328703703703704,0.2,0.3872435688972473,5e-05,4234,-0.0018597234859717665,0.008480492
-5740.65572985,7560.0,300,3680640,266,7648,0.01918940432369709,-0.9426677310908282,0.9998422265052795,0.0003660077370241871,0.10123842592592593,0.2,0.3868292570114136,5e-05,4244,-0.00228999817950858,0.008572123
-5752.995994150001,7560.0,300,3689280,267,7677,-0.012819698080420494,-0.925390826066335,0.9999212026596069,0.0003205342523169411,0.10278935185185185,0.2,0.3850790858268738,5e-05,4254,-0.0021782301476708163,0.008215625
-5748.43812112,7560.0,300,3697920,268,7706,0.005346360150724649,-0.9115432177208088,0.9992432594299316,0.0012810689394784816,0.1025,0.2,0.38297146558761597,5e-05,4264,-0.0030531116788861928,0.0088353455
-5743.45576988,7560.0,300,3706560,269,7734,0.0098988376557827,-0.9018118077737314,0.999853789806366,0.00038353087186502916,0.08341435185185185,0.2,0.3829401135444641,5e-05,4274,-0.0019115622474432544,0.0070618507
-5741.45240612,7560.0,300,3715200,270,7763,0.017237968742847443,-0.8936509806138497,0.9997888803482056,0.0005661613316947801,0.10262731481481481,0.2,0.38266414403915405,5e-05,4284,-0.0026675835117283796,0.00871586
-5739.543625789999,7560.0,300,3723840,271,7791,0.005927110090851784,-0.8856818133813363,0.9997836947441101,0.0005386147897742274,0.09625,0.2,0.382476806640625,5e-05,4294,-0.0016130471402020367,0.007269146
-5737.3916092300005,7560.0,300,3732480,272,7819,-0.035375677049160004,-0.8893859767472303,0.9997974634170532,0.0004700044532526388,0.09089120370370371,0.2,0.38445618748664856,5e-05,4304,-0.0018522482394689212,0.008008945
-5733.314822930001,7560.0,300,3741120,273,7849,-0.004163939971476793,-0.8890333701946117,0.9998016953468323,0.0004870595140986283,0.10372685185185185,0.2,0.38405856490135193,5e-05,4314,-0.004507487761374149,0.009049944
-5731.255874730001,7560.0,300,3749760,274,7877,-0.05154893919825554,-0.8742311531084556,0.9998818635940552,0.0003814101194492886,0.10792824074074074,0.2,0.38220223784446716,5e-05,4324,-0.00547874351170052,0.009683216
-5728.504555809999,7560.0,300,3758400,275,7905,0.007488941308110952,-0.8668049012290107,0.9998330473899841,0.00034834584261126886,0.09712962962962964,0.2,0.3813873529434204,5e-05,4334,-0.004247311546674205,0.008473895
