time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/std,train/entropy_loss,rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/learning_rate,train/value_loss
2435,296,167,721440,-0.003671386276426561,0.2,-0.0350906178355217,0.011098345588235295,1.0391976833343506,-5.829874706268311,7560.0,1660,-10188.805461063157,0.9970764517784119,0.0046333913,1e-05,0.005328006755478461
2451,296,168,725760,-0.0013193116626044844,0.2,-0.059066291898489,6.893382352941176e-05,1.0401628017425537,-5.831253302798552,7560.0,1670,-10183.943767677083,0.9988799691200256,0.0008979587,1e-05,0.0031011600878521088
2464,296,169,730080,-0.0031719532291925347,0.2,-0.047429293394088745,0.004457720588235294,1.040850043296814,-5.8345029003479905,7560.0,1680,-10183.943767677083,0.9982134103775024,0.0029148366,1e-05,0.0036197973233784604
2480,296,170,734400,-0.0012711721691576873,0.2,-0.03297951817512512,2.2977941176470588e-05,1.0417993068695068,-5.83754709888907,7560.0,1690,-10183.422584773196,0.999143660068512,0.0012067665,1e-05,0.003393684464989586
2493,296,171,738720,-0.0017659693593433236,0.2,-0.0512741394340992,0.0005284926470588235,1.042754888534546,-5.841314114542568,7560.0,1700,-10183.422584773196,0.9980402588844299,0.00184624,1e-05,0.003718313913080184
2509,296,172,743040,-0.002127520294914789,0.2,-0.04858424514532089,0.001011029411764706,1.04282546043396,-5.843196577885571,7560.0,1710,-10179.043811408164,0.9986273050308228,0.0026346361,1e-05,0.004539653791203711
2522,296,173,747360,-0.0016987888638943652,0.2,-0.06094248220324516,0.0009880514705882353,1.0428009033203125,-5.843345489221461,7560.0,1720,-10179.043811408164,0.9992839694023132,0.0016931152,1e-05,0.0034910632073125968
2538,296,174,751680,-0.0014023628476185395,0.2,-0.0541369654238224,0.0029411764705882353,1.0436919927597046,-5.844875318863813,7560.0,1730,-10177.032484121213,0.998275876045227,0.0018919312,1e-05,0.005325071866665145
2553,296,175,756000,-0.0021546336500357617,0.2,-0.07761324942111969,0.0011948529411764707,1.044406771659851,-5.848029376478756,7560.0,1740,-10172.94811228,0.9993019104003906,0.0022389898,1e-05,0.0036676496763795832
2567,296,176,760320,-0.003587618814986747,0.2,-0.07422945648431778,0.01829044117647059,1.0450611114501953,-5.850718574664172,7560.0,1750,-10172.94811228,0.998512864112854,0.005310774,1e-05,0.0038023766594158267
2582,296,177,764640,-0.004612516565933166,0.2,-0.06364205479621887,0.016727941176470588,1.0449446439743042,-5.851888046545141,7560.0,1760,-10105.53903186,0.998041033744812,0.0031788396,1e-05,0.007979266286266091
2596,296,178,768960,-0.00626369667109376,0.2,-0.06806978583335876,0.017348345588235295,1.044371485710144,-5.850681690608754,7560.0,1770,-10105.53903186,0.9982249736785889,0.0050116624,1e-05,0.006810934887856574
2611,296,179,773280,-0.002880300213377375,0.2,-0.0581737719476223,0.006433823529411764,1.0446996688842773,-5.850023843260372,7560.0,1780,-10059.94938906,0.9975521564483643,0.0026520572,1e-05,0.00845929072717862
2625,296,180,777600,-0.0042152903881608784,0.2,-0.06263001263141632,0.010569852941176471,1.0448331832885742,-5.850891278070562,7560.0,1790,-10059.94938906,0.9992566704750061,0.0046564,1e-05,0.006970935137531556
2640,296,181,781920,-0.010957623687435818,0.2,-0.04960988089442253,0.07369025735294117,1.0452601909637451,-5.851862358345705,7560.0,1800,-10011.94976245,0.9907101392745972,0.008374376,1e-05,0.0255829216364552
2655,296,182,786240,-0.004221062352606917,0.2,-0.060881491750478745,0.017738970588235294,1.0452220439910889,-5.852730845703798,7560.0,1810,-9965.247915529999,0.9985368847846985,0.003923096,1e-05,0.01127737256260041
2668,296,183,790560,-0.007656779558301958,0.2,-0.04780983179807663,0.05133272058823529,1.0458904504776,-5.853645936881795,7560.0,1820,-9965.247915529999,0.993531346321106,0.007390956,1e-05,0.013341752526021617
2683,296,184,794880,-0.00488431122400524,0.2,-0.04393739625811577,0.018612132352941176,1.0460593700408936,-5.8554747560445,7560.0,1830,-9593.67323013,0.9986305236816406,0.0048759393,1e-05,0.007389813127776827
2697,296,185,799200,-0.004829631289741134,0.2,-0.04859478771686554,0.011787683823529412,1.0458012819290161,-5.855160161326913,7560.0,1840,-9593.67323013,0.999299168586731,0.0043583144,1e-05,0.007929633551633314
2712,296,186,803520,-0.003643656872822355,0.2,-0.05404616892337799,0.016268382352941178,1.0461676120758057,-5.855451495507184,7560.0,1850,-9554.310916670001,0.9969931840896606,0.0046165325,1e-05,0.007695905112675117
2725,296,187,807840,-0.00492039935916717,0.2,-0.10181182622909546,0.025597426470588235,1.0463011264801025,-5.856505856093238,7560.0,1860,-9554.310916670001,0.9987644553184509,0.0048157857,1e-05,0.010124022647848023
2740,296,188,812160,-0.002768642520395053,0.2,-0.0471213161945343,0.013556985294117647,1.0468242168426514,-5.857601845965666,7560.0,1870,-9511.991956740001,0.9940685629844666,0.004376869,1e-05,0.010603670184226597
2756,296,189,816480,-0.007490010799922268,0.2,-0.08951961994171143,0.049034926470588235,1.0464823246002197,-5.858104651815751,7560.0,1880,-9465.40668064,0.9982903599739075,0.00687773,1e-05,0.010986451371162035
2769,296,190,820800,-0.0018447128898354576,0.2,-0.04017317295074463,0.004365808823529412,1.0464227199554443,-5.857175096343545,7560.0,1890,-9465.40668064,0.9949877262115479,0.0033784905,1e-05,0.009131270223502618
2785,296,191,825120,-0.004477362179279546,0.2,-0.06597994267940521,0.022817095588235293,1.0462747812271118,-5.856860676232507,7560.0,1900,-9109.079976230001,0.9975445866584778,0.0053361184,1e-05,0.006132121464264962
2799,296,192,829440,-0.0023571042648708337,0.2,-0.07477740943431854,0.0011029411764705882,1.046424388885498,-5.85677417306339,7560.0,1910,-9109.079976230001,0.9983012676239014,0.0017326161,1e-05,0.008505263882141342
2814,296,193,833760,-0.0036961528349339088,0.2,-0.07790646702051163,0.01096047794117647,1.0470517873764038,-5.858265474964591,7560.0,1920,-9051.766492430002,0.9968499541282654,0.004627528,1e-05,0.005921966641771552
2827,296,194,838080,-0.003968537007869386,0.2,-0.08757693320512772,0.0059742647058823525,1.0470304489135742,-5.859544057705823,7560.0,1930,-9051.766492430002,0.9988614916801453,0.0035083457,1e-05,0.006572526907685268
2843,296,195,842400,-0.0017124939473647186,0.2,-0.026602299883961678,0.001953125,1.0469934940338135,-5.859375722268048,7560.0,1940,-8964.13520054,0.9949061274528503,0.002902102,1e-05,0.006180633130647681
2858,296,196,846720,-0.0022780491177828107,0.2,-0.04828861728310585,0.004825367647058824,1.0474289655685425,-5.860009977396797,7560.0,1950,-8887.783630240001,0.9985452890396118,0.0036132,1e-05,0.0050470161600969735
2872,296,197,851040,-0.004042457179714213,0.2,-0.06014285609126091,0.01796875,1.0475420951843262,-5.861067023698022,7560.0,1960,-8887.783630240001,0.9959052801132202,0.004754327,1e-05,0.006302866397548796
2887,296,198,855360,-0.0014017958639134817,0.2,-0.05192158371210098,0.0005284926470588235,1.048204779624939,-5.862490056542789,7560.0,1970,-8837.0939859,0.997634768486023,0.0016213035,1e-05,0.003908873554781381
2901,296,199,859680,-0.00235481617239523,0.2,-0.0659719854593277,0.0004365808823529412,1.048354983329773,-5.864033271284664,7560.0,1980,-8837.0939859,0.998943030834198,0.001719723,1e-05,0.006063498682958786
2916,296,200,864000,-0.0027740612807546686,0.2,-0.05752727761864662,0.002849264705882353,1.0483137369155884,-5.864314543499666,7560.0,1990,-8785.35590139,0.9970360994338989,0.0029504271,1e-05,0.003870596888865454
2930,296,201,868320,-0.0024880600483704577,0.2,-0.04258483648300171,0.0042049632352941175,1.048992395401001,-5.865584613295162,7560.0,2000,-8785.35590139,0.999142050743103,0.0032034726,1e-05,0.004261676922118675
2945,296,202,872640,-0.0012039699078099254,0.2,-0.059907056391239166,0.0003676470588235294,1.0490802526474,-5.866975170023301,7560.0,2010,-8632.853272019998,0.994585394859314,0.0019342415,1e-05,0.003725165466997115
2960,296,203,876960,-0.0050209688604809346,0.2,-0.07115872204303741,0.02339154411764706,1.0485200881958008,-5.866140329837799,7560.0,2020,-8575.252435969998,0.9989379048347473,0.005570867,1e-05,0.004484245747067582
2974,296,204,881280,-0.002272839700419675,0.2,-0.04267343133687973,0.0009650735294117647,1.0488016605377197,-5.8654776124393235,7560.0,2030,-8575.252435969998,0.9951287508010864,0.0020159443,1e-05,0.00752163558945005
2989,296,205,885600,-0.0012345083434518208,0.2,-0.06057419255375862,4.5955882352941176e-05,1.048902153968811,-5.866164229897892,7560.0,2040,-8520.225822699998,0.9974758625030518,0.00087602437,1e-05,0.007440241351586711
3003,296,206,889920,-0.0022403569193556903,0.2,-0.0653701052069664,0.0007352941176470588,1.0497896671295166,-5.868055276309742,7560.0,2050,-8520.225822699998,0.9991771578788757,0.002122146,1e-05,0.0035715994132367677
3018,296,207,894240,-0.0010834887709386429,0.2,-0.0615486316382885,2.2977941176470588e-05,1.0492886304855347,-5.868841199313893,7560.0,2060,-8340.78148266,0.9971172213554382,0.00075963786,1e-05,0.004965284691185362
3032,296,208,898560,-0.005628658441470607,0.2,-0.08918093144893646,0.026332720588235294,1.0494022369384766,-5.868181917947881,7560.0,2070,-8340.78148266,0.9995328187942505,0.0056174486,1e-05,0.008869790535433875
3048,296,209,902880,-0.007946727245443446,0.2,-0.0867784321308136,0.06022518382352941,1.0498347282409668,-5.869179778239307,7560.0,2080,-8310.38711748,0.9955379366874695,0.0073292614,1e-05,0.007147850525250439
3063,296,210,907200,-0.005759222833234269,0.2,-0.07469244301319122,0.04432444852941177,1.050032615661621,-5.870353596350726,7560.0,2090,-8256.59182217,0.9984604120254517,0.007051468,1e-05,0.0034041718340150134
3076,296,211,911520,-0.0021846829261288375,0.2,-0.04647853970527649,0.0001838235294117647,1.04988431930542,-5.8704507385983185,7560.0,2100,-8256.59182217,0.9951191544532776,0.001877243,1e-05,0.004369092869627125
3091,296,212,915840,-0.0014029318281887648,0.2,-0.06786156445741653,0.00032169117647058823,1.0499430894851685,-5.870278657885159,7560.0,2110,-8203.95554821,0.9978333711624146,0.0016704163,1e-05,0.0023197087474674098
3105,296,213,920160,-0.0020504865435856012,0.2,-0.074689120054245,0.0023667279411764704,1.049269676208496,-5.869119387514451,7560.0,2120,-8203.95554821,0.9989490509033203,0.0028678768,1e-05,0.0023536382217357373
3120,296,214,924480,-0.003351813939619152,0.2,-0.06874853372573853,0.013488051470588236,1.0498160123825073,-5.868998274382423,7560.0,2130,-8150.74655744,0.996688723564148,0.004351106,1e-05,0.001728135404204402
3134,296,215,928800,-0.0026431766670772477,0.2,-0.0814201608300209,0.003125,1.0500893592834473,-5.870454630431007,7560.0,2140,-8150.74655744,0.9990330338478088,0.0028574485,1e-05,0.0026396041636711316
3150,296,216,933120,-0.002042213243582998,0.2,-0.06059041619300842,0.003676470588235294,1.0500259399414062,-5.87096640292336,7560.0,2150,-8100.2440414,0.9949083924293518,0.002883745,1e-05,0.0024250214799608595
3165,296,217,937440,-0.0016102427774218513,0.2,-0.06790714710950851,0.0008731617647058824,1.0514370203018188,-5.873300460506888,7560.0,2160,-8045.4003577,0.9984129667282104,0.0017227392,1e-05,0.002347122216323281
3178,296,218,941760,-0.0037723930169116047,0.2,-0.07082253694534302,0.010638786764705883,1.0510761737823486,-5.8755883083624,7560.0,2170,-8045.4003577,0.9965929388999939,0.0042174067,1e-05,0.0032566864697454387
3193,296,219,946080,-0.003591410583227544,0.2,-0.03274373710155487,0.005997242647058824,1.0518437623977661,-5.876115155921263,7560.0,2180,-7993.77619381,0.9971135258674622,0.00403228,1e-05,0.0025601705068017027
3207,296,220,950400,-0.0041492958176497586,0.2,-0.06793615221977234,0.009650735294117647,1.052410364151001,-5.878750766726101,7560.0,2190,-7993.77619381,0.9982392191886902,0.0028821393,1e-05,0.002983701693729552
3222,296,221,954720,-0.004257416073917685,0.2,-0.09404895454645157,0.013120404411764706,1.0521602630615234,-5.879139603586758,7560.0,2200,-7941.522954160001,0.9950714111328125,0.0045463834,1e-05,0.004283791918800596
3236,296,222,959040,-0.002300454302252654,0.2,-0.06639258563518524,0.0027113970588235293,1.0525802373886108,-5.879470562233644,7560.0,2210,-7941.522954160001,0.9989631175994873,0.0030650923,1e-05,0.0018781195415238686
3251,296,223,963360,-0.0021827566903084516,0.2,-0.05871253088116646,0.0020909926470588235,1.0526524782180786,-5.88055357021444,7560.0,2220,-7895.38632413,0.9955953359603882,0.0028270632,1e-05,0.002118833994609304
3267,296,224,967680,-0.0029747678129591376,0.2,-0.04811851680278778,0.0028952205882352942,1.0532355308532715,-5.881892547887914,7560.0,2230,-7835.33438571,0.997972309589386,0.0027265698,1e-05,0.0025979784659712632
3280,296,225,972000,-0.004580579024075312,0.2,-0.08152277767658234,0.017348345588235295,1.0527719259262085,-5.882079434394837,7560.0,2240,-7835.33438571,0.9953067302703857,0.004876598,1e-05,0.003436737003229449
3296,296,226,976320,-0.003469220216742114,0.2,-0.0782977044582367,0.009834558823529412,1.0520734786987305,-5.8799824104589575,7560.0,2250,-7797.108394789999,0.9959378838539124,0.0031726076,1e-05,0.003199886324000545
3310,296,227,980640,-0.0035740587990457083,0.2,-0.07891109585762024,0.0033547794117647057,1.0522706508636475,-5.8788202159545,7560.0,2260,-7797.108394789999,0.9976493120193481,0.003165054,1e-05,0.0029693883398602553
3325,296,228,984960,-0.0013902670690132415,0.2,-0.06752641499042511,0.0,1.052276372909546,-5.879239459598765,7560.0,2270,-7773.237899799999,0.9955087304115295,0.0009068611,1e-05,0.0028799782772480015
3339,296,229,989280,-0.002196218419874854,0.2,-0.052824318408966064,0.0018612132352941175,1.0521533489227295,-5.8790264466229605,7560.0,2280,-7773.237899799999,0.9974737167358398,0.0022561434,1e-05,0.0026416733537403428
3354,296,230,993600,-0.004928771064698916,0.2,-0.057108696550130844,0.01636029411764706,1.0516682863235474,-5.878015199829551,7560.0,2290,-7750.69733758,0.9958717823028564,0.0043349047,1e-05,0.0029892584884210543
3369,296,231,997920,-0.0038661806868142724,0.2,-0.06392139941453934,0.015923713235294117,1.0520243644714355,-5.8775811609099895,7560.0,2300,-7741.09582577,0.9968743324279785,0.0048427563,1e-05,0.0042840672778445025
3383,296,232,1002240,-0.003294143624781795,0.2,-0.03825584799051285,0.007490808823529412,1.0517408847808838,-5.8780272420714885,7560.0,2310,-7741.09582577,0.9977103471755981,0.003318563,1e-05,0.0018852751098593751
3398,296,233,1006560,-0.0042791189351940855,0.2,-0.06646297127008438,0.016636029411764706,1.0520594120025635,-5.877942606280832,7560.0,2320,-7732.16580519,0.9951094388961792,0.0034828738,1e-05,0.0026667126689811564
3412,296,234,1010880,-0.0029957263511331644,0.2,-0.0594978965818882,0.00390625,1.05202317237854,-5.878383432416355,7560.0,2330,-7732.16580519,0.9976179599761963,0.0028085415,1e-05,0.00205571352981839
3427,296,235,1015200,-0.004634679357952657,0.2,-0.0663897693157196,0.025505514705882353,1.0520232915878296,-5.878230602600995,7560.0,2340,-7727.648801290001,0.9954468607902527,0.0055331625,1e-05,0.0016967772004992344
3441,296,236,1019520,-0.0011288638531422133,0.2,-0.05859697237610817,6.893382352941176e-05,1.0526301860809326,-5.87932413816452,7560.0,2350,-7727.648801290001,0.997730016708374,0.0010928398,1e-05,0.002478582010799608
3456,296,237,1023840,-0.0014912134152837097,0.2,-0.043364912271499634,0.0019761029411764705,1.0535333156585693,-5.882241114448099,7560.0,2360,-7725.39022569,0.9962897896766663,0.0022437666,1e-05,0.0018267191028023852
3472,296,238,1028160,-0.002598129488486687,0.2,-0.06748645007610321,0.0022748161764705884,1.053912878036499,-5.884619264742907,7560.0,2370,-7721.73873456,0.9959858059883118,0.0029016803,1e-05,0.002940106499077314
3486,296,239,1032480,-0.0032335164217168794,0.2,-0.05063372105360031,0.009857536764705882,1.0542516708374023,-5.88622225522995,7560.0,2380,-7721.73873456,0.9977131485939026,0.0035203267,1e-05,0.0017881922547958846
3501,296,240,1036800,-0.0015799876596942982,0.2,-0.04460221156477928,0.0004136029411764706,1.0539436340332031,-5.886080727857702,7560.0,2390,-7720.909173920001,0.9929157495498657,0.0015966115,1e-05,0.0030200258967370782
3515,296,241,1041120,-0.004301737735787516,0.2,-0.07955411076545715,0.022449448529411765,1.05373215675354,-5.885035281321581,7560.0,2400,-7720.909173920001,0.9957913160324097,0.005157359,1e-05,0.003853175912552294
3530,296,242,1045440,-0.001655001554857282,0.2,-0.05277720466256142,0.0016314338235294118,1.0541534423828125,-5.885404215840732,7560.0,2410,-7719.61750446,0.9949812293052673,0.002336182,1e-05,0.0015309066922568222
3543,296,243,1049760,-0.0036536232126630186,0.2,-0.09211306273937225,0.011856617647058823,1.0544883012771606,-5.886692284135258,7560.0,2420,-7719.61750446,0.9970579147338867,0.004216031,1e-05,0.00244759645917357
3558,296,244,1054080,-0.0023146438925965305,0.2,-0.06595629453659058,0.005032169117647059,1.0542855262756348,-5.8870606920298405,7560.0,2430,-7718.00063269,0.9965044260025024,0.0027416078,1e-05,0.001967607088804738
3574,296,245,1058400,-0.004560586118468029,0.2,-0.04475054144859314,0.013465073529411765,1.0543432235717773,-5.886982675159679,7560.0,2440,-7717.01856293,0.9959688782691956,0.0044924077,1e-05,0.0026879500961513258
3588,296,246,1062720,-0.0029323356664356062,0.2,-0.05447905883193016,0.009191176470588236,1.054347276687622,-5.886923218474669,7560.0,2450,-7717.01856293,0.9974978566169739,0.0031883512,1e-05,0.0019398446795736055
3603,296,247,1067040,-0.003954304144923192,0.2,-0.0703447237610817,0.019761029411764705,1.0548882484436035,-5.887931348295773,7560.0,2460,-7713.415011810001,0.9923508167266846,0.0049491115,1e-05,0.0031321865355815083
3616,296,248,1071360,-0.002389319351641461,0.2,-0.05751620978116989,0.0011259191176470587,1.0554630756378174,-5.889950665305642,7560.0,2470,-7713.415011810001,0.9962376952171326,0.002315666,1e-05,0.0020942955127205044
3632,296,249,1075680,-0.0026968059458715075,0.2,-0.06585276126861572,0.009283088235294118,1.056885838508606,-5.893710904962877,7560.0,2480,-7705.8055966,0.9951409697532654,0.0037778278,1e-05,0.0017012904576190254
3646,296,250,1080000,-0.001268346843254917,0.2,-0.04179529473185539,0.0002527573529411765,1.0574004650115967,-5.89741131067276,7560.0,2490,-7705.8055966,0.9969606399536133,0.0016497796,1e-05,0.002175699240743758
3661,296,251,1084320,-0.0030221337791504887,0.2,-0.06655733287334442,0.012178308823529412,1.0580713748931885,-5.899755169363583,7560.0,2500,-7693.384316149999,0.9967385530471802,0.0041448283,1e-05,0.002075148091877482
3676,296,252,1088640,-0.0025512001990778918,0.2,-0.03631419315934181,0.005422794117647059,1.0591717958450317,-5.902933167008793,7560.0,2510,-7676.269797419999,0.9961513876914978,0.0037403987,1e-05,0.001826406383085722
3690,296,253,1092960,-0.0026172017969656736,0.2,-0.0446021594107151,0.006962316176470589,1.0589555501937866,-5.904711827109842,7560.0,2520,-7676.269797419999,0.9975003004074097,0.0035755546,1e-05,0.0018969087966765716
3705,296,254,1097280,-0.003266507329295992,0.2,-0.029830465093255043,0.0075597426470588236,1.059542179107666,-5.9052376719082105,7560.0,2530,-7657.849454489999,0.9928224682807922,0.0035994817,1e-05,0.003943369227892938
3719,296,255,1101600,-0.003523886081529781,0.2,-0.06067579984664917,0.013005514705882354,1.0591665506362915,-5.905806730775272,7560.0,2540,-7657.849454489999,0.996697187423706,0.004876259,1e-05,0.0017176043632549836
3735,296,256,1105920,-0.0021674015299033593,0.2,-0.07461756467819214,0.001286764705882353,1.0589555501937866,-5.904546281870673,7560.0,2550,-7600.324010949998,0.9952948093414307,0.002062846,1e-05,0.0014845162453746203
3748,296,257,1110240,-0.0012693914314321078,0.2,-0.06503324210643768,0.00013786764705882353,1.059363842010498,-5.904844129085541,7560.0,2560,-7600.324010949998,0.9968157410621643,0.0011174531,1e-05,0.0020996341679539697
3763,296,258,1114560,-0.0048489228839410795,0.2,-0.07602844387292862,0.03515625,1.0599125623703003,-5.906721037275651,7560.0,2570,-7534.361641359999,0.9968855977058411,0.0057428866,1e-05,0.0019062170125407113
3778,296,259,1118880,-0.0033242185507654488,0.2,-0.05953275039792061,0.007375919117647059,1.0596576929092407,-5.907455459763022,7560.0,2580,-7460.59962711,0.9959956407546997,0.0033411863,1e-05,0.0019279840158346548
3792,296,260,1123200,-0.0033159998019554595,0.2,-0.061421893537044525,0.008134191176470589,1.0596508979797363,-5.9068789538215185,7560.0,2590,-7460.59962711,0.9969627261161804,0.0037755882,1e-05,0.001959852750245345
3807,296,261,1127520,-0.0025461736816556795,0.2,-0.0626097172498703,0.003400735294117647,1.0598961114883423,-5.9073078204603755,7560.0,2600,-7428.8571978400005,0.9931715130805969,0.0033129714,1e-05,0.002442844123716521
3821,296,262,1131840,-0.0031667504103525595,0.2,-0.09232977777719498,0.0035845588235294116,1.060267686843872,-5.908466142766616,7560.0,2610,-7428.8571978400005,0.9954968690872192,0.0028835302,1e-05,0.0019912534722072235
3836,296,263,1136160,-0.0020934257861774633,0.2,-0.057821400463581085,0.006548713235294118,1.05955970287323,-5.907923172501957,7560.0,2620,-7381.052854070001,0.9942423105239868,0.0029631667,1e-05,0.0019025909814552185
3849,296,264,1140480,-0.001844700417645714,0.2,-0.07130163162946701,0.0042049632352941175,1.0594595670700073,-5.906352148336523,7560.0,2630,-7381.052854070001,0.9968245625495911,0.0029674894,1e-05,0.0015496200090103017
3865,296,265,1144800,-0.005281111810986391,0.2,-0.07252051681280136,0.02065716911764706,1.0599795579910278,-5.90716413750368,7560.0,2640,-7354.21965688,0.9955576658248901,0.0049483394,1e-05,0.0018496994155558402
3880,296,266,1149120,-0.0010972734657116235,0.2,-0.068891741335392,0.000505514705882353,1.0603238344192505,-5.908757495178896,7560.0,2650,-7326.305317359998,0.996314525604248,0.002111386,1e-05,0.0016142072675660636
3894,296,267,1153440,-0.002143894387956928,0.2,-0.06242638826370239,0.007284007352941177,1.0603570938110352,-5.909623784177444,7560.0,2660,-7326.305317359998,0.9967620968818665,0.0033369556,1e-05,0.0012087596291487845
3909,296,268,1157760,-0.0013339170651948627,0.2,-0.04387326538562775,0.0013097426470588234,1.0606420040130615,-5.910238230228424,7560.0,2670,-7306.766694779999,0.9949085712432861,0.0019993696,1e-05,0.001660192562506863
3922,296,269,1162080,-0.001483226812321364,0.2,-0.06813900172710419,0.00013786764705882353,1.0613042116165161,-5.911924902831807,7560.0,2680,-7306.766694779999,0.9965093731880188,0.0013345693,1e-05,0.0010891171528355163
3938,296,270,1166400,-0.0014479177349986617,0.2,-0.06113100051879883,0.0011948529411764707,1.0605355501174927,-5.911751275202807,7560.0,2690,-7278.10958232,0.9945685863494873,0.0013610085,1e-05,0.0014106576254776242
3952,296,271,1170720,-0.0033648026100469423,0.2,-0.0698525607585907,0.015418198529411765,1.0611331462860107,-5.911463072720696,7560.0,2700,-7278.10958232,0.9966991543769836,0.0038552464,1e-05,0.0011356031335119897
3967,296,272,1175040,-0.0023402544560239594,0.2,-0.06476949155330658,0.0011029411764705882,1.0611283779144287,-5.912546612935908,7560.0,2710,-7246.57223704,0.9958831667900085,0.0025078168,1e-05,0.0012957751891329227
3982,296,273,1179360,-0.0030189524610143375,0.2,-0.06845663487911224,0.013809742647058823,1.0611129999160767,-5.912464087149676,7560.0,2720,-7214.857491050002,0.9959888458251953,0.004168628,1e-05,0.0012205334851922304
3995,296,274,1183680,-0.0032881322554792003,0.2,-0.06928075104951859,0.010707720588235294,1.0612176656723022,-5.912691974639893,7560.0,2730,-7214.857491050002,0.9955193996429443,0.0043773716,1e-05,0.001416035648649353
4010,296,275,1188000,-0.000710806277621647,0.2,-0.06622026860713959,0.0,1.0608800649642944,-5.912194256221547,7560.0,2740,-7172.54302042,0.9948618412017822,0.00096248585,1e-05,0.0013251017979414696
4023,296,276,1192320,-0.003255093511645956,0.2,-0.08022621273994446,0.007284007352941177,1.0614206790924072,-5.912585794224459,7560.0,2750,-7172.54302042,0.9947928190231323,0.003971154,1e-05,0.001588273788750966
4039,296,277,1196640,-0.0030339218374779995,0.2,-0.0500015914440155,0.009535845588235295,1.0615315437316895,-5.9138179519597225,7560.0,2760,-7126.865353540001,0.9943203926086426,0.003416075,1e-05,0.001294130914774381
4052,296,278,1200960,-0.0019027552906396416,0.2,-0.05474159121513367,0.0013786764705882354,1.061682105064392,-5.914199017777163,7560.0,2770,-7126.865353540001,0.9962494969367981,0.0019233584,1e-05,0.00272465289770694
4068,296,279,1205280,-0.0019302624380489921,0.2,-0.05819924548268318,0.0023207720588235294,1.0614514350891113,-5.9141211460618415,7560.0,2780,-7087.77571823,0.9956540465354919,0.003066193,1e-05,0.0013403018579136936
4083,296,280,1209600,-0.0028386154372984653,0.2,-0.06079718470573425,0.006456801470588235,1.0618324279785156,-5.914367320958306,7560.0,2790,-7049.155849610001,0.9983163475990295,0.0032692628,1e-05,0.0018485678033732043
4097,296,281,1213920,-0.00408178199089461,0.2,-0.06485267728567123,0.016613051470588235,1.063018798828125,-5.917478102796218,7560.0,2800,-7049.155849610001,0.9978023171424866,0.005064653,1e-05,0.00224061091130887
4112,296,282,1218240,-0.0013975853179170586,0.2,-0.03318750858306885,0.001723345588235294,1.0630488395690918,-5.91974495158476,7560.0,2810,-7003.3456545300005,0.995659589767456,0.0023537073,1e-05,0.0010132234079184641
4126,296,283,1222560,-0.002134897428742774,0.2,-0.07080331444740295,0.004940257352941176,1.0625495910644531,-5.91885350521873,7560.0,2820,-7003.3456545300005,0.9956213235855103,0.002522289,1e-05,0.0013097111654882183
4141,296,284,1226880,-0.004069259415743599,0.2,-0.07674874365329742,0.013579963235294118,1.0626800060272217,-5.918255403462578,7560.0,2830,-6955.9271192100005,0.9944826364517212,0.0035796713,1e-05,0.001197284428652732
4154,296,285,1231200,-0.0021339716965003926,0.2,-0.07218186557292938,0.005629595588235294,1.0630521774291992,-5.91915964308907,7560.0,2840,-6955.9271192100005,0.9960228204727173,0.003494135,1e-05,0.0016046866636315825
4169,296,286,1235520,-0.0036765208437025327,0.2,-0.08032768964767456,0.009765625,1.0632641315460205,-5.920396509591271,7560.0,2850,-6916.30136007,0.9965750575065613,0.003889168,1e-05,0.0012402949577389175
4185,296,287,1239840,-0.002473485459546175,0.2,-0.058182548731565475,0.003216911764705882,1.0629265308380127,-5.919925229689654,7560.0,2860,-6867.11287458,0.9982268810272217,0.0031980586,1e-05,0.0016017852179014453
4199,296,288,1244160,-0.0016449311303029603,0.2,-0.07454413920640945,0.00011488970588235294,1.0630632638931274,-5.919427854874555,7560.0,2870,-6867.11287458,0.9987620115280151,0.0008765721,1e-05,0.00154093473461484
4214,296,289,1248480,-0.0031639194578233667,0.2,-0.06401590257883072,0.006295955882352941,1.0634572505950928,-5.920422434806824,7560.0,2880,-6857.14153218,0.9955631494522095,0.0026657823,1e-05,0.005121362493339214
4228,296,290,1252800,-0.003522327012957676,0.2,-0.08302329480648041,0.01750919117647059,1.0639930963516235,-5.921965491070467,7560.0,2890,-6857.14153218,0.994043231010437,0.004082542,1e-05,0.012770969011334647
4243,296,291,1257120,-0.0018592314935042796,0.2,-0.06351950764656067,0.005353860294117647,1.0636100769042969,-5.922647781933056,7560.0,2900,-6836.2010877,0.9950756430625916,0.003239809,1e-05,0.0010786882913260557
4257,296,292,1261440,-0.004002759697408799,0.2,-0.051216863095760345,0.01833639705882353,1.0639641284942627,-5.9225588903707616,7560.0,2910,-6836.2010877,0.99550461769104,0.0049556233,1e-05,0.0038658555210157133
4272,296,293,1265760,-0.003267341232105323,0.2,-0.02998768910765648,0.01013327205882353,1.0640466213226318,-5.923432630651138,7560.0,2920,-6846.42865443,0.9746053218841553,0.003987899,1e-05,0.014950139244662269
