time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/std,rollout/ep_rew_mean,train/approx_kl,train/loss,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean
5032800,14720,341,1165,0.9998395442962646,0.3964354991912842,-4403.96320188,0.009774538,-0.00984624307602644,0.11074074087664484,0.2,0.0005,0.004929749853909015,11640,-1.919282704591751,-0.006761423657665499,7560.0
5037120,14733,341,1166,0.9990561008453369,0.39589184522628784,-4416.09020349,0.005306533,-0.009223605506122112,0.06692129678558559,0.2,0.0005,0.008504610823001713,11650,-1.9094513714313508,-0.004942553358355184,7560.0
5041440,14744,341,1167,0.9997114539146423,0.3961012065410614,-4416.09020349,0.007972705,-0.004826623015105724,0.06659722260083072,0.2,0.0005,0.006791816966142505,11660,-1.9066747784614564,-0.004190799055341543,7560.0
5045760,14758,341,1168,0.9991248846054077,0.3958796560764313,-4427.849120559999,0.008109735,-0.008556888438761234,0.10759259344777092,0.2,0.0005,0.007914619916118682,11670,-1.9053595423698426,-0.006040237169773199,7560.0
5050080,14771,341,1169,0.9998087882995605,0.3953686058521271,-4440.17221585,0.007680882,-0.007171178236603737,0.08196759279817342,0.2,0.0005,0.00844585436861962,11680,-1.8995639443397523,-0.0046520463192576186,7560.0
5054400,14782,341,1170,0.9998664855957031,0.39497509598731995,-4440.17221585,0.008223625,-0.008966434746980667,0.07625000127591193,0.2,0.0005,0.005437894444912672,11690,-1.893717622756958,-0.005410357620513184,7560.0
5058720,14795,341,1171,0.9995096325874329,0.3950273096561432,-4452.21007773,0.008278852,-0.00571565143764019,0.0648148144595325,0.2,0.0005,0.00855693652993068,11700,-1.890405410528183,-0.0043974903256728485,7560.0
5063040,14806,341,1172,0.999851405620575,0.393049955368042,-4452.21007773,0.006487322,-0.010116295889019966,0.0740740740671754,0.2,0.0005,0.004298385314177722,11710,-1.8838179886341095,-0.005766661588864697,7560.0
5067360,14819,341,1173,0.9988576769828796,0.39096590876579285,-4463.0595353300005,0.0065459074,-0.008463424630463123,0.0833564817905426,0.2,0.0005,0.007391024043317884,11720,-1.8614123463630676,-0.005957432352911951,7560.0
5071680,14830,341,1174,0.99974524974823,0.38918039202690125,-4463.0595353300005,0.0071208086,-0.005894388072192669,0.07192129725590349,0.2,0.0005,0.006650445167906582,11730,-1.841705846786499,-0.006257604912098036,7560.0
5076000,14843,341,1175,0.9993427395820618,0.38713538646698,-4475.3719986900005,0.0073550744,-0.007336637936532497,0.06444444470107555,0.2,0.0005,0.007163475803099573,11740,-1.8226784408092498,-0.004969856361977154,7560.0
5080320,14856,341,1176,0.9998070001602173,0.3868199288845062,-4487.729650570001,0.0068488913,-0.00715839397162199,0.0596759259555256,0.2,0.0005,0.007870539068244397,11750,-1.805733758211136,-0.004281505747893277,7560.0
5084640,14868,341,1177,0.9998780488967896,0.38699352741241455,-4487.729650570001,0.0105725415,0.0008358281338587403,0.10627314858720638,0.2,0.0005,0.00501902470132336,11760,-1.8047680854797363,-0.003862815045738621,7560.0
5088960,14881,341,1178,0.9991575479507446,0.38700276613235474,-4500.43707755,0.008393596,-0.0023450287990272045,0.08546296271379106,0.2,0.0005,0.011003445251844823,11770,-1.8041033327579499,-0.005776269318464778,7560.0
5093280,14892,341,1179,0.9998733401298523,0.3864597678184509,-4500.43707755,0.0073779374,-0.008346296846866608,0.07990740736713633,0.2,0.0005,0.004999734624288976,11780,-1.8030432283878326,-0.00514127896589347,7560.0
5097600,14906,341,1180,0.9984627366065979,0.38629674911499023,-4513.626146760001,0.0071235504,-0.008916507475078106,0.08805555595899932,0.2,0.0005,0.008213049115147442,11790,-1.7971531391143798,-0.004799603951568798,7560.0
5101920,14917,341,1181,0.9996691942214966,0.3861599564552307,-4513.626146760001,0.0069284514,-0.007507121656090021,0.07407407434657216,0.2,0.0005,0.008536238945089281,11800,-1.7962614953517915,-0.006467717646036953,7560.0
5106240,14930,341,1182,0.9994282126426697,0.3863750994205475,-4528.828788039999,0.008303599,-0.006965997628867626,0.09037036998197437,0.2,0.0005,0.006987479072995484,11810,-1.79404137134552,-0.00443680331710814,7560.0
5110560,14944,341,1183,0.9997316002845764,0.38608837127685547,-4543.84732926,0.00675008,-0.005124574527144432,0.07710648188949562,0.2,0.0005,0.008464318281039596,11820,-1.7937413215637208,-0.0043089581619414116,7560.0
5114880,14955,341,1184,0.9998962879180908,0.38615861535072327,-4543.84732926,0.009712508,-0.007913223467767239,0.10425925957970321,0.2,0.0005,0.00449642408057116,11830,-1.790633600950241,-0.005943850448276322,7560.0
5119200,14968,341,1185,0.9990488886833191,0.3857564628124237,-4558.42100664,0.0062316973,-0.006544513627886772,0.07750000053783879,0.2,0.0005,0.009535509999841452,11840,-1.7874180495738983,-0.004697593369314745,7560.0
5123520,14980,342,1186,0.9998253583908081,0.38500821590423584,-4558.42100664,0.007442195,-0.00622309185564518,0.07729166708886623,0.2,0.0005,0.004902853164821863,11850,-1.7804766178131104,-0.005927005424703147,7560.0
5127840,14993,342,1187,0.9983941912651062,0.383622407913208,-4573.1423287,0.008140558,-0.00930962897837162,0.08159722238779069,0.2,0.0005,0.007501599210081622,11860,-1.7696541547775269,-0.0049274639238063855,7560.0
5132160,15004,342,1188,0.9996559619903564,0.3817474842071533,-4573.1423287,0.0066119167,-0.007857351563870907,0.07986111153732053,0.2,0.0005,0.007666407129727304,11870,-1.7502738654613494,-0.00636259982547791,7560.0
5136480,15017,342,1189,0.9994289875030518,0.3808349370956421,-4588.236850740001,0.0068553686,-0.005556371528655291,0.07027777874318417,0.2,0.0005,0.005721895105671138,11880,-1.7347029387950896,-0.004079030401588568,7560.0
5140800,15030,342,1190,0.9998237490653992,0.3815914988517761,-4603.09239297,0.0062711732,-0.01095854677259922,0.07972222225216682,0.2,0.0005,0.00727377871517092,11890,-1.7325427293777467,-0.005710258059024653,7560.0
5145120,15041,342,1191,0.9999052882194519,0.38198551535606384,-4603.09239297,0.0075509883,-0.007765138056129217,0.07777777804876677,0.2,0.0005,0.004169857763918117,11900,-1.7413117825984954,-0.004798980318317092,7560.0
5149440,15054,342,1192,0.9995336532592773,0.3813652992248535,-4617.85684891,0.008830429,-0.003673725761473179,0.061111111292848366,0.2,0.0005,0.006743157934397459,11910,-1.7399038195610046,-0.0042050435854644515,7560.0
5153760,15065,342,1193,0.9998995661735535,0.3811487555503845,-4617.85684891,0.011444661,-0.00879499688744545,0.10229166795907077,0.2,0.0005,0.003611231909599155,11920,-1.7320009648799897,-0.0065877044974197215,7560.0
5158080,15078,342,1194,0.9985648393630981,0.38047340512275696,-4632.4855950599995,0.0066995416,-0.0068285237066447735,0.07858796318469104,0.2,0.0005,0.0052675052254926415,11930,-1.725420105457306,-0.004576261177442298,7560.0
5162400,15090,342,1195,0.9998287558555603,0.3806365728378296,-4632.4855950599995,0.008778695,-0.013287268579006195,0.07895833359507379,0.2,0.0005,0.00431835824274458,11940,-1.7205243527889251,-0.006000072387719868,7560.0
5166720,15102,342,1196,0.9995209574699402,0.3807058334350586,-4647.68798171,0.009989863,-0.006179853342473507,0.09122685312759131,0.2,0.0005,0.0050962578505277635,11950,-1.7218921661376954,-0.0052673777497666665,7560.0
5171040,15115,342,1197,0.999872088432312,0.37903499603271484,-4662.67680704,0.0048291357,-0.006488739512860775,0.06467592570697889,0.2,0.0005,0.006158036692067981,11960,-1.713608729839325,-0.004314152359131374,7560.0
5175360,15127,342,1198,0.9999256730079651,0.3784545660018921,-4662.67680704,0.0083524035,-0.009278951212763786,0.07629629628208931,0.2,0.0005,0.0036114125570748,11970,-1.7006900608539581,-0.006012735215077125,7560.0
5179680,15140,342,1199,0.9994390606880188,0.3792303800582886,-4678.18805648,0.00704842,-0.007858534343540668,0.08050925901625305,0.2,0.0005,0.0067558457842096685,11980,-1.7045793771743774,-0.005033326447099995,7560.0
5184000,15152,342,1200,0.9999234676361084,0.3796660304069519,-4678.18805648,0.009095473,-0.009613286703824997,0.10055555566214025,0.2,0.0005,0.002682479377835989,11990,-1.712389212846756,-0.0074243917460316226,7560.0
5188320,15165,342,1201,0.9985188841819763,0.3784661889076233,-4693.08576781,0.006823729,-0.007885092869400978,0.12240740732522681,0.2,0.0005,0.006923304044175893,12000,-1.7119480490684509,-0.00576768293737615,7560.0
5192640,15176,342,1202,0.9998394846916199,0.3773917555809021,-4693.08576781,0.007219876,-0.010045270435512066,0.08527777818962931,0.2,0.0005,0.003911656723357737,12010,-1.7015820145606995,-0.0067890112115829735,7560.0
5196960,15189,342,1203,0.9995560050010681,0.3782498240470886,-4703.7550881100005,0.008439956,-0.008714897558093071,0.09759259175043553,0.2,0.0005,0.004754980490542948,12020,-1.6968667149543761,-0.006728146544138091,7560.0
5201280,15202,342,1204,0.9998722076416016,0.3786962628364563,-4718.10712946,0.009016484,-0.006527924910187721,0.09324074108153582,0.2,0.0005,0.005049248365685344,12030,-1.7040117681026459,-0.006792187074660561,7560.0
5205600,15214,342,1205,0.9999382495880127,0.3788185715675354,-4718.10712946,0.007779778,-0.0074331313371658325,0.09824074096977711,0.2,0.0005,0.0042255707900039855,12040,-1.7060999631881715,-0.00602070643077166,7560.0
5209920,15226,342,1206,0.9995105862617493,0.37940874695777893,-4732.0947161,0.008069232,-0.006481624208390713,0.07787036982772406,0.2,0.0005,0.005875954777002335,12050,-1.709154623746872,-0.004824890332637111,7560.0
5214240,15238,342,1207,0.999941349029541,0.3802739977836609,-4732.0947161,0.008522988,-0.005511130206286907,0.08157407365215477,0.2,0.0005,0.002976018062327057,12060,-1.7126994371414184,-0.00542125896697312,7560.0
5218560,15251,342,1208,0.9986022114753723,0.3810472786426544,-4746.30813342,0.007693341,-0.00994956400245428,0.09956018459051848,0.2,0.0005,0.0052577023394405845,12070,-1.7160639405250548,-0.006159755097555575,7560.0
5222880,15262,342,1209,0.999871551990509,0.37927761673927307,-4746.30813342,0.009583931,-0.007931332103908062,0.08659722129814326,0.2,0.0005,0.0038885025307536123,12080,-1.7151033222675323,-0.007733075094896513,7560.0
5227200,15275,342,1210,0.9996168613433838,0.3778955340385437,-4760.76521618,0.0066852467,-0.004378846380859613,0.07571759298443795,0.2,0.0005,0.004472897207597271,12090,-1.6954690098762513,-0.0037114021535610497,7560.0
5231520,15287,342,1211,0.9999091625213623,0.37826260924339294,-4774.71449737,0.0066507417,-0.006906480528414249,0.06888888922985643,0.2,0.0005,0.0041593616479076445,12100,-1.6886922538280487,-0.005477280950247021,7560.0
5235840,15299,342,1212,0.9999448657035828,0.37802788615226746,-4774.71449737,0.007600628,-0.00646653538569808,0.08777777851209975,0.2,0.0005,0.002800141827901825,12110,-1.691171270608902,-0.005469232078930552,7560.0
5240160,15312,342,1213,0.9995750188827515,0.3780595064163208,-4789.64490097,0.009205476,-0.011707399040460587,0.10949074081727303,0.2,0.0005,0.004432975925737992,12120,-1.68622584939003,-0.0066466328702841195,7560.0
5244480,15323,342,1214,0.9999518990516663,0.3775026500225067,-4789.64490097,0.0073255226,-0.011049382388591766,0.10951388822868466,0.2,0.0005,0.002810845128260553,12130,-1.6844904005527497,-0.006114132664343153,7560.0
5248800,15336,342,1215,0.9985031485557556,0.3761179745197296,-4802.919730199999,0.009418471,-0.00552400341257453,0.06833333324175328,0.2,0.0005,0.0044528002734296026,12140,-1.671436208486557,-0.003532528025975168,7560.0
5253120,15347,342,1216,0.9998993277549744,0.37528887391090393,-4802.919730199999,0.007850466,-0.01014281902462244,0.0873611113987863,0.2,0.0005,0.003395498188911006,12150,-1.6559799551963805,-0.007138555110459155,7560.0
5257440,15360,342,1217,0.9996291399002075,0.37545672059059143,-4816.2050561999995,0.008660344,-0.013602124527096748,0.093958332890179,0.2,0.0005,0.004251685342751443,12160,-1.6509963274002075,-0.00665581217493767,7560.0
5261760,15373,342,1218,0.9999054670333862,0.37583136558532715,-4829.468378799999,0.008191355,-0.0058197081089019775,0.08571759208571166,0.2,0.0005,0.004805101291276514,12170,-1.6544781386852265,-0.005941811516958851,7560.0
5266080,15385,342,1219,0.9999507069587708,0.3752831220626831,-4829.468378799999,0.0063295043,-0.009929663501679897,0.057870369948796,0.2,0.0005,0.002779860165901482,12180,-1.652954363822937,-0.005313454059990707,7560.0
5270400,15397,342,1220,0.9993177652359009,0.3748911917209625,-4842.701312620001,0.008279815,-0.007281295023858547,0.07097222268057521,0.2,0.0005,0.0051717851194553075,12190,-1.6480774402618408,-0.004027575271299,7560.0
5274720,15409,342,1221,0.9999372959136963,0.37585610151290894,-4842.701312620001,0.010069908,-0.0073128449730575085,0.09250000091269613,0.2,0.0005,0.0027895881445147096,12200,-1.6512635111808778,-0.006847713231109065,7560.0
5279040,15422,342,1222,0.9984994530677795,0.37674304842948914,-4855.754991750001,0.008957351,-0.0066118063405156136,0.09400462973862886,0.2,0.0005,0.004792334930971265,12210,-1.6627694725990296,-0.00626785982757525,7560.0
5283360,15433,342,1223,0.9998934268951416,0.37686261534690857,-4855.754991750001,0.0058288854,-0.004126039333641529,0.06493055561440997,0.2,0.0005,0.005171621800400317,12220,-1.6686361730098724,-0.0051941728953237565,7560.0
5287680,15446,342,1224,0.9996586441993713,0.3768059313297272,-4868.665508580001,0.009004021,-0.0027026915922760963,0.09229166554287076,0.2,0.0005,0.004577339382376522,12230,-1.6664532601833344,-0.005237796211505263,7560.0
5292000,15459,342,1225,0.9999127388000488,0.37700897455215454,-4882.308375230001,0.0077793067,-0.011744767427444458,0.08391203749924898,0.2,0.0005,0.004741451353766024,12240,-1.6684675693511963,-0.007112763869243066,7560.0
5296320,15470,342,1226,0.9999487996101379,0.3772258162498474,-4882.308375230001,0.004099075,-0.0055760876275599,0.06432870323769749,0.2,0.0005,0.002695911726914346,12250,-1.6727618515491485,-0.0028790624543520104,7560.0
5300640,15483,342,1227,0.9993388652801514,0.376932293176651,-4895.55332592,0.0069102077,-0.008659489452838898,0.07523148122127168,0.2,0.0005,0.0052436868427321315,12260,-1.67036315202713,-0.006300493375327143,7560.0
5304960,15494,342,1228,0.9999399781227112,0.3766595125198364,-4895.55332592,0.01108562,-0.00720131304115057,0.10863425971474498,0.2,0.0005,0.0043478351377416406,12270,-1.6638682961463929,-0.0059111037667348935,7560.0
5309280,15507,342,1229,0.9983701705932617,0.3758372366428375,-4909.24300571,0.007839427,-0.0040196627378463745,0.12067129595670849,0.2,0.0005,0.006088210502639413,12280,-1.6581891357898713,-0.004451193646182894,7560.0
5313600,15518,342,1230,0.9998822212219238,0.37343519926071167,-4909.24300571,0.00838553,-0.006683227140456438,0.08648148141801357,0.2,0.0005,0.003281742101535201,12290,-1.6454849302768708,-0.0052672047130437605,7560.0
5317920,15530,342,1231,0.9996755123138428,0.3707786798477173,-4922.32926789,0.010834342,-0.007481291890144348,0.0981481489725411,0.2,0.0005,0.00455184883903712,12300,-1.6168294310569764,-0.0068833429120907395,7560.0
5322240,15543,342,1232,0.9999076128005981,0.369821697473526,-4935.41013034,0.009981118,-0.011947942897677422,0.102824073494412,0.2,0.0005,0.0061008784687146544,12310,-1.5960053145885467,-0.0063160080203899125,7560.0
5326560,15555,342,1233,0.9999520182609558,0.36922454833984375,-4935.41013034,0.0059947935,-0.005064286291599274,0.06548611151520163,0.2,0.0005,0.004711274930741638,12320,-1.5900498270988463,-0.0038647199595450545,7560.0
5330880,15568,342,1234,0.9993472099304199,0.3689132034778595,-4948.94597987,0.008620582,-0.008293580263853073,0.08134259210200981,0.2,0.0005,0.005482132826000452,12330,-1.5834198117256164,-0.005727952966688576,7560.0
5335200,15579,342,1235,0.9999343156814575,0.36842378973960876,-4948.94597987,0.007671122,-0.007409332785755396,0.09668981425929815,0.2,0.0005,0.004822450072970242,12340,-1.5810201227664948,-0.0053660909820259835,7560.0
5339520,15592,342,1236,0.998285174369812,0.3686414361000061,-4962.2963812200005,0.006878148,-0.010381476953625679,0.0782638893229887,0.2,0.0005,0.005269662570208311,12350,-1.5784285843372345,-0.006629955979243052,7560.0
5343840,15603,342,1237,0.999897301197052,0.36821049451828003,-4962.2963812200005,0.007651761,-0.005827874876558781,0.10131944566965104,0.2,0.0005,0.003545751026831567,12360,-1.5800643503665923,-0.00579677084118071,7560.0
5348160,15616,342,1238,0.9997222423553467,0.36734476685523987,-4975.5910948,0.0097296005,-0.0089180963113904,0.12159722307696938,0.2,0.0005,0.003956711012870073,12370,-1.5719715297222137,-0.0061393790271163425,7560.0
5352480,15629,342,1239,0.9999092221260071,0.3664923906326294,-4988.855370140001,0.0092628,-0.003457063576206565,0.08814814798533917,0.2,0.0005,0.00560074228560552,12380,-1.5642380118370056,-0.006179353283358146,7560.0
5356800,15640,342,1240,0.9999540448188782,0.3667065501213074,-4988.855370140001,0.006136225,-0.005531614180654287,0.07456018509110436,0.2,0.0005,0.0024983767827507107,12390,-1.561798334121704,-0.004270847829724911,7560.0
5361120,15653,342,1241,0.9993173480033875,0.3658539354801178,-5002.1435273900015,0.0059269145,-0.007041401229798794,0.08136574104428292,0.2,0.0005,0.005499790224712342,12400,-1.5591461181640625,-0.004498407814939531,7560.0
5365440,15665,342,1242,0.9999308586120605,0.36481717228889465,-5002.1435273900015,0.009528369,-0.007755963131785393,0.10800925941439346,0.2,0.0005,0.002828275109641254,12410,-1.5470854699611665,-0.006335183370673026,7560.0
5369760,15678,342,1243,0.9986188411712646,0.3651989996433258,-5014.80145658,0.009678492,-0.006232943385839462,0.110648149298504,0.2,0.0005,0.0051363416598178445,12420,-1.5420612156391145,-0.004730597884799614,7560.0
5374080,15689,342,1244,0.9998956322669983,0.36445489525794983,-5014.80145658,0.0068655955,-0.005165740381926298,0.06018518519995268,0.2,0.0005,0.004655172128695995,12430,-1.5428997933864594,-0.00421056068944754,7560.0
5378400,15702,342,1245,0.9997021555900574,0.36368876695632935,-5027.56544932,0.008850683,-0.008271257393062115,0.07976851849816739,0.2,0.0005,0.004077505238819867,12440,-1.5335677325725556,-0.005859993721624735,7560.0
5382720,15716,342,1246,0.9999114871025085,0.3619457185268402,-5040.24749583,0.007818094,-0.005315559450536966,0.07074074118281715,0.2,0.0005,0.0057011109660379585,12450,-1.5272933661937713,-0.004245627099810889,7560.0
5387040,15729,342,1247,0.9999532103538513,0.361179381608963,-5040.24749583,0.008110566,-0.00296513712964952,0.06844907468184828,0.2,0.0005,0.004601253697182983,12460,-1.5099376440048218,-0.004697589943469982,7560.0
5391360,15743,342,1248,0.9993999004364014,0.3601832985877991,-5053.18002175,0.009271633,-0.009245293214917183,0.06752314832992852,0.2,0.0005,0.005174248607363552,12470,-1.4995059192180633,-0.005419396080510008,7560.0
5395680,15754,342,1249,0.9999269247055054,0.3588294982910156,-5053.18002175,0.007563127,-0.01066058874130249,0.07877314824145287,0.2,0.0005,0.0025883854774292558,12480,-1.4849843800067901,-0.005388800802153382,7560.0
5400000,15767,342,1250,0.9987930655479431,0.3593599796295166,-5066.16487685,0.0070900284,-0.009126920253038406,0.07430555587634444,0.2,0.0005,0.004607660346664488,12490,-1.4793353140354157,-0.004915239661802673,7560.0
5404320,15778,342,1251,0.9999060034751892,0.3593863844871521,-5066.16487685,0.007962536,-0.005001397337764502,0.07030092552886344,0.2,0.0005,0.0043000112404115495,12500,-1.4823445677757263,-0.004205708295851718,7560.0
5408640,15791,342,1252,0.9997415542602539,0.35901308059692383,-5079.59102494,0.006551621,-0.010482979007065296,0.09493055505445228,0.2,0.0005,0.003378260525641963,12510,-1.4766023576259613,-0.006392772019845072,7560.0
5412960,15804,342,1253,0.9999321103096008,0.359428346157074,-5092.89176959,0.007940121,-0.01095595583319664,0.08291666678560432,0.2,0.0005,0.004395042185205966,12520,-1.4749381124973298,-0.00547876524049098,7560.0
5417280,15816,342,1254,0.9999494552612305,0.3598549962043762,-5092.89176959,0.006557706,-0.0075182863511145115,0.0791898149298504,0.2,0.0005,0.0025686540640890597,12530,-1.4792123556137085,-0.0051121678742088615,7560.0
5421600,15829,342,1255,0.9995424151420593,0.358845978975296,-5106.12146537,0.0068622986,-0.010466230101883411,0.07793981460854411,0.2,0.0005,0.004088696674443781,12540,-1.4746894061565399,-0.004898515424639394,7560.0
5425920,15841,342,1256,0.9999146461486816,0.35890111327171326,-5106.12146537,0.009194201,-0.00894930586218834,0.0963657415471971,0.2,0.0005,0.0031859479087870566,12550,-1.4635553538799286,-0.006132941247703449,7560.0
5430240,15855,342,1257,0.998798668384552,0.35977303981781006,-5119.07955248,0.008472715,-0.008107286877930164,0.08083333347458392,0.2,0.0005,0.00310511309071444,12560,-1.4684038877487182,-0.0029245816514194443,7560.0
5434560,15867,342,1258,0.9998952746391296,0.3602561354637146,-5119.07955248,0.0056143636,-0.007832193747162819,0.07062500002793967,0.2,0.0005,0.0033496291493065656,12570,-1.4756934702396394,-0.0045111937906282765,7560.0
5438880,15880,342,1259,0.99969083070755,0.3605983555316925,-5132.47383679,0.00844514,-0.012204050086438656,0.10930555469822138,0.2,0.0005,0.003538359550293535,12580,-1.4787681341171264,-0.006183552950301596,7560.0
5443200,15893,342,1260,0.999928891658783,0.36099153757095337,-5146.034752039999,0.007955509,-0.0088855791836977,0.08298611151985824,0.2,0.0005,0.0036792430852074175,12590,-1.4813013255596161,-0.006493139137245585,7560.0
5447520,15904,342,1261,0.999932587146759,0.3606765866279602,-5146.034752039999,0.009319164,-0.007834721356630325,0.08537037121132016,0.2,0.0005,0.004801036335993558,12600,-1.4852871358394624,-0.0047612414789801605,7560.0
5451840,15917,342,1262,0.9995020627975464,0.3605573773384094,-5159.5816860899995,0.007276235,-0.008809381164610386,0.09057870421092958,0.2,0.0005,0.0041559147124644365,12610,-1.4835378706455231,-0.004136632470008728,7560.0
5456160,15929,342,1263,0.9998939633369446,0.3604234457015991,-5159.5816860899995,0.00945838,-0.007424138020724058,0.10150462938472629,0.2,0.0005,0.003558870905544609,12620,-1.4846167504787444,-0.005019373578791253,7560.0
5460480,15942,342,1264,0.9989520311355591,0.3613285422325134,-5173.2924207999995,0.009140965,-0.008915208280086517,0.09893518544267862,0.2,0.0005,0.0028896306175738573,12630,-1.4835328459739685,-0.0057055807170304,7560.0
5464800,15953,342,1265,0.9998615980148315,0.3615269064903259,-5173.2924207999995,0.00801855,-0.007988682016730309,0.07636574115604162,0.2,0.0005,0.0043469491822179405,12640,-1.4908492028713227,-0.004678902517965433,7560.0
5469120,15966,342,1266,0.9996236562728882,0.3617073893547058,-5187.44765596,0.007814875,-0.00899107102304697,0.09118055552244186,0.2,0.0005,0.004123793309554457,12650,-1.4912663042545318,-0.006680596720214904,7560.0
5473440,15979,342,1267,0.9999221563339233,0.3611144423484802,-5201.50093651,0.0076019224,-0.010608600452542305,0.09127314798533917,0.2,0.0005,0.003559753985609859,12660,-1.4908065497875214,-0.006700514697284365,7560.0
5477760,15991,342,1268,0.9999110102653503,0.36099952459335327,-5201.50093651,0.008033961,-0.0086408331990242,0.07486111070029437,0.2,0.0005,0.004639321443391964,12670,-1.4838553249835968,-0.003841136315928051,7560.0
5482080,16004,342,1269,0.9995226860046387,0.36053651571273804,-5215.51516289,0.0078344345,-0.01155073195695877,0.07518518551951274,0.2,0.0005,0.0031723772059194743,12680,-1.4810259222984314,-0.005786837747868123,7560.0
5486400,16015,342,1270,0.9998579621315002,0.36048638820648193,-5215.51516289,0.0075244047,-0.004454624839127064,0.08692129569535609,0.2,0.0005,0.005093333835247904,12690,-1.4755835771560668,-0.00399537928508599,7560.0
5490720,16029,342,1271,0.9989565014839172,0.3608538806438446,-5229.67007385,0.0099591445,-0.007523198612034321,0.0690509262814885,0.2,0.0005,0.002536689868429676,12700,-1.4774483919143677,-0.005564714865327858,7560.0
5495040,16041,342,1272,0.9998244643211365,0.3606705665588379,-5229.67007385,0.008735281,-0.012308397330343723,0.1074074063624721,0.2,0.0005,0.004600333457347006,12710,-1.4791508197784424,-0.006742949714987656,7560.0
5499360,16055,342,1273,0.9995548129081726,0.36090290546417236,-5244.35834151,0.010051431,-0.00727634783834219,0.10215277839452028,0.2,0.0005,0.004419738263823092,12720,-1.4778948426246643,-0.0070765746969185805,7560.0
5503680,16069,342,1274,0.999923050403595,0.3609882593154907,-5259.49810496,0.009113461,-0.011188049800693989,0.08560185213573276,0.2,0.0005,0.0037406877265311776,12730,-1.4788711428642274,-0.004745339790587622,7560.0
5508000,16080,342,1275,0.9998887181282043,0.361504465341568,-5259.49810496,0.008998309,-0.001640119357034564,0.05837962997611612,0.2,0.0005,0.0043371222505811605,12740,-1.4804780721664428,-0.004954479802141176,7560.0
5512320,16094,342,1276,0.9995893836021423,0.36259669065475464,-5274.79813784,0.0063908217,-0.011378517374396324,0.07641203699167817,0.2,0.0005,0.0029915572667960078,12750,-1.4898896217346191,-0.006646997420466505,7560.0
5516640,16105,342,1277,0.9998467564582825,0.36368662118911743,-5274.79813784,0.007417838,-0.00401096697896719,0.07648148221196607,0.2,0.0005,0.0045801881642546505,12760,-1.5027796387672425,-0.003401750426327688,7560.0
5520960,16118,342,1278,0.9989110231399536,0.36394762992858887,-5274.680485779999,0.008875129,-0.0033572877291589975,0.10025462986668572,0.2,0.0005,0.002538103051483631,12770,-1.5094630777835847,-0.005037538351812287,7560.0
5525280,16130,342,1279,0.9998146295547485,0.36286914348602295,-5274.680485779999,0.0065517593,-0.00705556059256196,0.07393518549797591,0.2,0.0005,0.005335921118967235,12780,-1.5048443257808686,-0.004674261334143104,7560.0
5529600,16143,342,1280,0.9995671510696411,0.36257779598236084,-5273.80456998,0.006312375,-0.008143620565533638,0.0850231473101303,0.2,0.0005,0.004416446329560131,12790,-1.493044626712799,-0.005150157634268027,7560.0
5533920,16157,342,1281,0.9999199509620667,0.3613058030605316,-5272.497450790001,0.0076143304,-0.008421869948506355,0.08018518495373428,0.2,0.0005,0.004114905494498089,12800,-1.4882094502449035,-0.005880518509678722,7560.0
5538240,16170,342,1282,0.999890148639679,0.3607228100299835,-5272.497450790001,0.0062823314,-0.0023516148794442415,0.06384259316546377,0.2,0.0005,0.007305572944460437,12810,-1.4734964609146117,-0.004023989132078387,7560.0
5542560,16183,342,1283,0.9995456337928772,0.3602714538574219,-5271.572533889999,0.008167716,-0.008100572973489761,0.0915740734897554,0.2,0.0005,0.0035097192390821873,12820,-1.4690806865692139,-0.004127201973190475,7560.0
5546880,16195,342,1284,0.9998639822006226,0.36043328046798706,-5271.572533889999,0.0070189987,-0.007337595336139202,0.05833333332557231,0.2,0.0005,0.003981296753045172,12830,-1.4666905462741853,-0.0031454125269226195,7560.0
5551200,16208,342,1285,0.9990707039833069,0.3611339330673218,-5270.67554668,0.0071755163,-0.005383809097111225,0.07761574066244066,0.2,0.0005,0.0028046192426700147,12840,-1.4717579901218414,-0.00320486285646675,7560.0
5555520,16220,342,1286,0.9998229742050171,0.361738383769989,-5270.67554668,0.008676288,-0.009605969302356243,0.0867129634192679,0.2,0.0005,0.004367545881541446,12850,-1.478553259372711,-0.005124461718186035,7560.0
5559840,16232,342,1287,0.9996129870414734,0.3620762228965759,-5269.17565095,0.0072852466,-0.0025011198595166206,0.09569444547814783,0.2,0.0005,0.0037047841178718954,12860,-1.481909304857254,-0.003826504328818481,7560.0
5564160,16245,342,1288,0.9999180436134338,0.3618808388710022,-5268.19579438,0.008130456,-0.006950029172003269,0.07858796232612804,0.2,0.0005,0.003699259465793148,12870,-1.483198642730713,-0.004789833280956302,7560.0
5568480,16257,342,1289,0.9999030828475952,0.36061519384384155,-5268.19579438,0.0063845585,-0.004673494026064873,0.08185185207985342,0.2,0.0005,0.003961884719319642,12880,-1.4758727252483368,-0.004836199263140895,7560.0
5572800,16271,342,1290,0.9995381236076355,0.3598303198814392,-5267.5544698799995,0.0064412956,-0.00889124907553196,0.09636574183241464,0.2,0.0005,0.0030327685875818134,12890,-1.4631603240966797,-0.006723500847777642,7560.0
