time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/std
6925,246,-14608.775744670002,8640.0,306,2125440,-14.118909938247116,-0.7226817607879639,5e-05,0.0033551524,0.9994970560073853,0.01875,2450,0.2,-0.004154078780363004,0.0012398866189350546,18.411720275878906
6953,247,-14621.298904889998,8640.0,306,2134080,-14.17313349476567,-0.7304518818855286,5e-05,0.0040416284,0.999642550945282,0.02021990740740741,2460,0.2,-0.0034325789040195996,0.0013309219489693297,18.69991111755371
6981,248,-14654.1725391,8640.0,306,2142720,-14.218316024497703,-0.7334898710250854,5e-05,0.0033484094,0.9995966553688049,0.019872685185185184,2470,0.2,-0.0039468190600854105,0.0013026831694878639,18.87784194946289
7010,249,-14674.745018110001,8640.0,306,2151360,-14.268816520549633,-0.72294682264328,5e-05,0.0041978974,0.9989150166511536,0.025520833333333333,2480,0.2,-0.004939111616910884,0.002269403490074048,19.185346603393555
7038,250,-14683.492897600001,8640.0,306,2160000,-14.330035945044623,-0.7216165661811829,5e-05,0.0038304674,0.9996366500854492,0.021921296296296296,2490,0.2,-0.004881866882658667,0.00139864172829591,19.53310775756836
7066,251,-14690.426612479998,8640.0,306,2168640,-14.37445283677843,-0.7301203012466431,5e-05,0.0030278817,0.9997763633728027,0.016412037037037037,2500,0.2,-0.00403411832327644,0.001043723651522736,19.81829261779785
7093,252,-14704.071397579999,8640.0,306,2177280,-14.419065956539578,-0.7472410798072815,5e-05,0.0031097338,0.9997137188911438,0.01375,2510,0.2,-0.004219713293671332,0.0009930399960743402,20.20516586303711
7121,253,-14723.24395854,8640.0,306,2185920,-14.464750596505624,-0.7444285750389099,5e-05,0.0042400514,0.9998076558113098,0.029583333333333333,2520,0.2,-0.004861374179211756,0.0011947267986963399,20.480466842651367
7149,254,-14728.16209172,8640.0,306,2194560,-14.50905102553191,-0.7200204133987427,5e-05,0.0046457094,0.9997043609619141,0.03045138888888889,2530,0.2,-0.006713725559378939,0.0011298117593482688,20.85357666015625
7177,255,-14734.39098202,8640.0,306,2203200,-14.558751589457193,-0.7296006679534912,5e-05,0.0036264763,0.9998143911361694,0.017361111111111112,2540,0.2,-0.003939778212009481,0.0008919505567367499,21.244840621948242
7205,256,-14745.67207862,8640.0,306,2211840,-14.599609278926144,-0.7226864099502563,5e-05,0.003261572,0.9998183250427246,0.018472222222222223,2550,0.2,-0.0036126996038688556,0.0008902662531343392,21.534122467041016
7232,257,-14759.638017190002,8640.0,306,2220480,-14.632963829746952,-0.7492678761482239,5e-05,0.0028092316,0.9998039603233337,0.012210648148148148,2560,0.2,-0.0031230437278713065,0.0011530407235517892,21.840486526489258
7261,258,-14769.520894970003,8640.0,306,2229120,-14.67421072712651,-0.7486902475357056,5e-05,0.0035402884,0.9998030662536621,0.020416666666666666,2570,0.2,-0.004336218281079911,0.0010952846303849515,22.180208206176758
7289,259,-14786.19106156,8640.0,307,2237760,-14.702364219382957,-0.7388259768486023,5e-05,0.002755521,0.9998177289962769,0.014722222222222222,2580,0.2,-0.0035855862065390857,0.0008902664757894214,22.350324630737305
7317,260,-14794.99745827,8640.0,307,2246400,-14.725192712854456,-0.7477352023124695,5e-05,0.0036179195,0.9997778534889221,0.02101851851851852,2590,0.2,-0.0050172424964882705,0.0009908120257616111,22.661191940307617
7345,261,-14803.488172060002,8640.0,307,2255040,-14.75591875853362,-0.7506799101829529,5e-05,0.003225238,0.999815821647644,0.01712962962962963,2600,0.2,-0.002916618822556403,0.0007907606326733475,22.974884033203125
7373,262,-14810.8682618,8640.0,307,2263680,-14.78982738353588,-0.7449913620948792,5e-05,0.0030816325,0.9998251795768738,0.015023148148148148,2610,0.2,-0.0028827943209627713,0.0007646554269767539,23.27663230895996
7403,263,-14836.24455715,8640.0,306,2272320,-14.825047877982811,-0.7527716755867004,5e-05,0.0036198795,0.9998425245285034,0.02122685185185185,2620,0.2,-0.003179588426525394,0.0007280102498932845,23.604928970336914
7430,264,-14847.304737220002,8640.0,306,2280960,-14.86281978253965,-0.7513100504875183,5e-05,0.0030834062,0.999769926071167,0.014664351851851852,2630,0.2,-0.0045049539446416825,0.0009786582512660298,23.95879554748535
7458,265,-14856.0885283,8640.0,306,2289600,-14.897188777217158,-0.7559208273887634,5e-05,0.0031059985,0.9998353719711304,0.012407407407407407,2640,0.2,-0.003378527626498706,0.0006195604441368401,24.298486709594727
7489,266,-14868.569155420002,8640.0,306,2298240,-14.935261041146738,-0.736584484577179,5e-05,0.0034564221,0.9998358488082886,0.019363425925925926,2650,0.2,-0.003092635731143808,0.0010027546887889642,24.65804100036621
7517,267,-14878.708152090001,8640.0,306,2306880,-14.96850917533592,-0.7641197443008423,5e-05,0.0029517007,0.9998183846473694,0.011909722222222223,2660,0.2,-0.0030581094875190133,0.000751160264696443,24.99720573425293
7545,268,-14898.355568760006,8640.0,306,2315520,-14.992751353228535,-0.7425442934036255,5e-05,0.002591309,0.9998549818992615,0.014155092592592592,2670,0.2,-0.003580955593432817,0.0007668516574280889,25.242534637451172
7572,269,-14914.240424110005,8640.0,306,2324160,-15.025421881499113,-0.7729544043540955,5e-05,0.00335434,0.9997866153717041,0.015833333333333335,2680,0.2,-0.0034806258376273843,0.0009272584889334178,25.60202980041504
7600,270,-14926.791299300003,8640.0,306,2332800,-15.07235592453568,-0.7465258240699768,5e-05,0.003588918,0.9998316168785095,0.022569444444444444,2690,0.2,-0.005057750010552506,0.0007463118886031832,26.126741409301758
7627,271,-14945.34874547,8640.0,306,2341440,-15.115501830489547,-0.7572141885757446,5e-05,0.0029061309,0.9998370409011841,0.017233796296296296,2700,0.2,-0.00265524557446716,0.0005012052309164709,26.467838287353516
7655,272,-14958.23098752,8640.0,306,2350080,-15.152617640318693,-0.7801390886306763,5e-05,0.0036248893,0.9998457431793213,0.019166666666666665,2710,0.2,-0.003971516859062292,0.0006644274366812573,26.86463165283203
7683,273,-14966.864310990002,8640.0,306,2358720,-15.190210018864384,-0.7320551872253418,5e-05,0.0033279594,0.9998592734336853,0.015231481481481481,2720,0.2,-0.002977657353815933,0.0005681313797012317,27.19723129272461
7710,274,-14983.010167450004,8640.0,307,2367360,-15.220890526241726,-0.772550642490387,5e-05,0.0018370801,0.999710738658905,0.005439814814814815,2730,0.2,-0.002176409927541735,0.0006966513320070657,27.57518768310547
7739,275,-15002.20331312,8640.0,307,2376000,-15.256074532402886,-0.7772750854492188,5e-05,0.0037102187,0.9998561143875122,0.02547453703703704,2740,0.2,-0.0034304718490414045,0.0006276649930859329,28.04865837097168
7766,276,-15019.78184116,8640.0,307,2384640,-15.29189833747016,-0.7560610771179199,5e-05,0.0037764153,0.9998642802238464,0.01599537037037037,2750,0.2,-0.002705134418361855,0.0007327539649257367,28.352405548095703
7794,277,-15044.774854309999,8640.0,307,2393280,-15.329492418501113,-0.7664163708686829,5e-05,0.0032528648,0.9998483061790466,0.016400462962962964,2760,0.2,-0.0020443060945857456,0.0006317777634076601,28.835132598876953
7822,278,-15064.733768570002,8640.0,307,2401920,-15.372550344820375,-0.7727283239364624,5e-05,0.0026848216,0.9997490048408508,0.011805555555555555,2770,0.2,-0.0027854838848320974,0.0008292563526494498,29.208515167236328
7849,279,-15089.893909990004,8640.0,307,2410560,-15.411342834190085,-0.782362699508667,5e-05,0.003712738,0.9998477697372437,0.02017361111111111,2780,0.2,-0.003919668504623351,0.0008968673760709526,29.714202880859375
7876,280,-15106.021661120001,8640.0,307,2419200,-15.455559275591815,-0.800274670124054,5e-05,0.004033082,0.9997556209564209,0.022893518518518518,2790,0.2,-0.0030766938205946375,0.0011111904126247046,30.189237594604492
7904,281,-15129.27868365,8640.0,307,2427840,-15.507295246124267,-0.7789573669433594,5e-05,0.003126872,0.9998537302017212,0.019166666666666665,2800,0.2,-0.0032853488634443945,0.0007971842494077498,30.681718826293945
7931,282,-15153.93404498,8640.0,307,2436480,-15.552747433980306,-0.7624098062515259,5e-05,0.0039790315,0.9998496770858765,0.024733796296296295,2810,0.2,-0.004474644352923389,0.0007693289273366746,31.062271118164062
7958,283,-15164.77012532,8640.0,307,2445120,-15.588762083406802,-0.7846527099609375,5e-05,0.0022959462,0.9998511075973511,0.014050925925925927,2820,0.2,-0.0017566880668272024,0.0008904455334198212,31.4601993560791
7985,284,-15187.372381449999,8640.0,307,2453760,-15.631988600978145,-0.8040266036987305,5e-05,0.0043244706,0.9998432993888855,0.028900462962962965,2830,0.2,-0.00562528975514902,0.0006893136885655285,32.038848876953125
8013,285,-15199.912748,8640.0,307,2462400,-15.681310785081651,-0.7741808891296387,5e-05,0.003488053,0.9998738765716553,0.022546296296296297,2840,0.2,-0.0030216662865132095,0.0006908214832785436,32.57258987426758
8040,286,-15261.002960449998,8640.0,307,2471040,-15.72485195018627,-0.7660302519798279,5e-05,0.004125725,0.9998638033866882,0.026678240740740742,2850,0.2,-0.0037367392757355613,0.0006652437599324103,33.07848358154297
8068,287,-15285.10857446,8640.0,307,2479680,-15.767816403706869,-0.7791266441345215,5e-05,0.0033163442,0.9981551170349121,0.02153935185185185,2860,0.2,-0.003916007798354797,0.004100054282591575,33.44251251220703
8096,288,-15307.477264950001,8640.0,307,2488320,-15.82062434302436,-0.7952965497970581,5e-05,0.0045207767,0.9998323917388916,0.03471064814814815,2870,0.2,-0.003923081366724714,0.0007317951486739158,33.877708435058594
8123,289,-15329.81906459,8640.0,307,2496960,-15.866164195449263,-0.7866578102111816,5e-05,0.0023608522,0.9998109340667725,0.015520833333333333,2880,0.2,-0.0037811841387991553,0.0009797386183291329,34.31437301635742
8151,290,-15354.571539959996,8640.0,307,2505600,-15.909233695136177,-0.8089122772216797,5e-05,0.0026478462,0.9998281598091125,0.009085648148148148,2890,0.2,-0.002472496454914411,0.0009060686853653924,34.82954406738281
8179,291,-15379.488390999999,8640.0,307,2514240,-15.93652146657308,-0.8095845580101013,5e-05,0.0027750998,0.9998806715011597,0.013449074074074073,2900,0.2,-0.0023993504338000937,0.0007761225658813836,35.1879768371582
8206,292,-15394.74476098,8640.0,307,2522880,-15.966301432009097,-0.812248945236206,5e-05,0.0027408835,0.9998942613601685,0.011446759259259259,2910,0.2,-0.00296775224963548,0.0006747690458023161,35.853919982910156
8234,293,-15411.13434475,8640.0,307,2531520,-16.00116401531078,-0.8224399089813232,5e-05,0.002685779,0.9998165369033813,0.014004629629629629,2920,0.2,-0.003426695935928297,0.0007625737808067007,36.46912384033203
8262,294,-15422.147092770001,8640.0,307,2540160,-16.029412711814597,-0.8128317594528198,5e-05,0.0031072758,0.9997796416282654,0.014189814814814815,2930,0.2,-0.003545928750342379,0.0010261379062042881,36.79195785522461
8289,295,-15440.430112810001,8640.0,307,2548800,-16.05545491395173,-0.790631115436554,5e-05,0.0035653235,0.9998152852058411,0.024699074074074075,2940,0.2,-0.004911966096023443,0.0008072151709779132,37.34247589111328
8317,296,-15452.582529049998,8640.0,307,2557440,-16.094502211676705,-0.8181809186935425,5e-05,0.0037192844,0.9998415112495422,0.01880787037037037,2950,0.2,-0.003480583091042246,0.0008930443530833279,38.062156677246094
8345,297,-15470.939849119999,8640.0,307,2566080,-16.12641350781476,-0.7988904714584351,5e-05,0.0031756414,0.9998343586921692,0.017708333333333333,2960,0.2,-0.0037869060703518767,0.0007940165623073914,38.482582092285156
8372,298,-15490.864347739996,8640.0,307,2574720,-16.155547646416558,-0.7933792471885681,5e-05,0.003233258,0.9998811483383179,0.01579861111111111,2970,0.2,-0.003039519634373762,0.0007264056793388187,38.96023178100586
8401,299,-15513.73293162,8640.0,307,2583360,-16.189466674239547,-0.819329023361206,5e-05,0.0030795834,0.9998943209648132,0.008923611111111111,2980,0.2,-0.0029866809881706207,0.0006297819521838661,39.564971923828125
8428,300,-15540.957075299997,8640.0,307,2592000,-16.223521270751952,-0.8266518712043762,5e-05,0.0032784913,0.9998618364334106,0.019814814814814816,2990,0.2,-0.00268407530668709,0.000782069300206516,40.09737777709961
8456,301,-15570.36642738,8640.0,307,2600640,-16.26542089815493,-0.818102240562439,5e-05,0.0034166195,0.9998459815979004,0.01480324074074074,3000,0.2,-0.002639514236641979,0.0008568967885717198,40.835426330566406
8484,302,-15594.636278720001,8640.0,307,2609280,-16.311072140446417,-0.8245237469673157,5e-05,0.0032143604,0.9997611045837402,0.01653935185185185,3010,0.2,-0.002858920775664349,0.0010648921523156954,41.41314697265625
8512,303,-15625.996039030002,8640.0,307,2617920,-16.35015815593578,-0.8380258083343506,5e-05,0.0034245637,0.9998636841773987,0.013819444444444445,3020,0.2,-0.0023886773328262345,0.000720908742686906,41.96556854248047
8539,304,-15653.29558591,8640.0,307,2626560,-16.389424750716596,-0.8196638822555542,5e-05,0.0027324923,0.9997535943984985,0.017743055555555557,3030,0.2,-0.003439422538245304,0.001139350260771742,42.464683532714844
8567,305,-15684.08626315,8640.0,307,2635200,-16.429893177173756,-0.8242853879928589,5e-05,0.002390361,0.9997849464416504,0.012685185185185185,3040,0.2,-0.0018738797574338539,0.0011483297132912815,42.9644660949707
8595,306,-15717.806639059996,8640.0,307,2643840,-16.47595859668873,-0.8346238136291504,5e-05,0.0030045402,0.9998248815536499,0.014143518518518519,3050,0.2,-0.001984532598268103,0.0008830216728771726,43.73735809326172
8623,307,-15743.359738719999,8640.0,307,2652480,-16.53291340439408,-0.809270977973938,5e-05,0.0038854203,0.9997550249099731,0.021296296296296296,3060,0.2,-0.004124362282282501,0.0010956999223627564,44.49233627319336
8650,308,-15770.30193694,8640.0,307,2661120,-16.582316010086625,-0.8698846101760864,5e-05,0.0043246974,0.9998907446861267,0.03396990740740741,3070,0.2,-0.004586143221757892,0.0008208471820560387,45.19028091430664
8678,309,-15800.21488038,8640.0,307,2669760,-16.618200136820477,-0.8449242115020752,5e-05,0.0030748022,0.9999008178710938,0.014861111111111111,3080,0.2,-0.0022225642994184187,0.0009356910386769515,45.83032989501953
8706,310,-15844.86063188,8640.0,307,2678400,-16.66218928725631,-0.8224102854728699,5e-05,0.0038715547,0.9998052716255188,0.02515046296296296,3090,0.2,-0.0033858534828242327,0.0011245239555352816,46.48278045654297
8734,311,-15871.046474660001,8640.0,307,2687040,-16.7215510530825,-0.8408559560775757,5e-05,0.0037772704,0.9995129704475403,0.025208333333333333,3100,0.2,-0.0036927030292443104,0.0013810234751845537,47.341796875
8762,312,-15907.403439489999,8640.0,307,2695680,-16.765015029907225,-0.8392783403396606,5e-05,0.0028568516,0.9998917579650879,0.01601851851851852,3110,0.2,-0.0038163741957396267,0.0008114181190979219,47.93348693847656
8789,313,-15936.617474170002,8640.0,307,2704320,-16.80459886904116,-0.837921142578125,5e-05,0.0032836604,0.9997644424438477,0.01607638888888889,3120,0.2,-0.002730138789931381,0.0010353921532751647,48.82967758178711
8817,314,-15967.003152100002,8640.0,307,2712960,-16.85292640686035,-0.8400976061820984,5e-05,0.0037336862,0.9998972415924072,0.020902777777777777,3130,0.2,-0.0040434797458281675,0.0007369099063928136,49.68476867675781
8844,315,-16005.665405100002,8640.0,307,2721600,-16.882864519755046,-0.8326176404953003,5e-05,0.0039721513,0.9998528957366943,0.020694444444444446,3140,0.2,-0.004332015722369154,0.0009649826066689221,50.397926330566406
8872,316,-16030.132968780003,8640.0,307,2730240,-16.926048770480687,-0.8540471792221069,5e-05,0.0033350417,0.9997223019599915,0.01761574074074074,3150,0.2,-0.0022088861156737915,0.0009215088618953747,51.30339050292969
8900,317,-16069.007312460004,8640.0,307,2738880,-16.97304402951841,-0.8342791795730591,5e-05,0.0027791043,0.9998095631599426,0.010185185185185186,3160,0.2,-0.0028792398938633224,0.0009836507889364535,52.11905288696289
8928,318,-16137.558678490002,8640.0,307,2747520,-17.021046139752425,-0.8483669757843018,5e-05,0.0031422998,0.9996830224990845,0.012511574074074074,3170,0.2,-0.002400700491335657,0.001215425013926708,53.07813262939453
8956,319,-16172.397047110002,8640.0,307,2756160,-17.079953238875778,-0.862581729888916,5e-05,0.0034847113,0.9986258745193481,0.02070601851851852,3180,0.2,-0.0026087920034856154,0.0024362179072556535,53.89777755737305
8983,320,-16221.28237586,8640.0,307,2764800,-17.13290557720043,-0.8523463010787964,5e-05,0.0035593268,0.9997262954711914,0.024247685185185185,3190,0.2,-0.003320884292565838,0.0014010964019042958,54.623382568359375
9012,321,-16297.920828790002,8640.0,307,2773440,-17.191504269352667,-0.8459038138389587,5e-05,0.0028604164,0.9995936751365662,0.017025462962962964,3200,0.2,-0.0021945483644527416,0.0012601964873977488,55.64378356933594
9040,322,-16331.417251,8640.0,307,2782080,-17.255023090221265,-0.8667890429496765,5e-05,0.0032079802,0.9988588094711304,0.015694444444444445,3210,0.2,-0.0022541026583079386,0.0030974670319335053,56.3876953125
9067,323,-16366.845211979999,8640.0,307,2790720,-17.30496676692256,-0.8654587268829346,5e-05,0.004168382,0.9997687935829163,0.029872685185185186,3220,0.2,-0.004260480780050986,0.0014497011793665243,57.25009536743164
9095,324,-16416.78833859,8640.0,307,2799360,-17.339997565658003,-0.8767203688621521,5e-05,0.0031461844,0.9998342394828796,0.01025462962962963,3230,0.2,-0.0029899598328672625,0.0010839501704968926,58.24116516113281
9123,325,-16456.70720786,8640.0,307,2808000,-17.388296948185673,-0.8804185390472412,5e-05,0.003224294,0.9994776844978333,0.018275462962962962,3240,0.2,-0.003134165696316847,0.001419946214774865,59.40739059448242
9151,326,-16477.65384879,8640.0,307,2816640,-17.45104953624584,-0.8814918994903564,5e-05,0.003315197,0.9997590780258179,0.01625,3250,0.2,-0.0035862106238319365,0.001185948838678154,60.694766998291016
9178,327,-16516.70433856,8640.0,307,2825280,-17.49961296222828,-0.8614892959594727,5e-05,0.0031600664,0.9998368620872498,0.01673611111111111,3260,0.2,-0.003703699083481398,0.0010525099337057866,61.750362396240234
9206,328,-16538.28384375,8640.0,307,2833920,-17.54456827799479,-0.8795274496078491,5e-05,0.003028238,0.9997145533561707,0.017905092592592594,3270,0.2,-0.002582527686652072,0.0011706053892029794,62.70166015625
9234,329,-16566.106000969998,8640.0,307,2842560,-17.583715354071725,-0.8945831656455994,5e-05,0.0038283658,0.9998139142990112,0.01733796296296296,3280,0.2,-0.003955286727286875,0.0010157980338489222,63.521724700927734
9261,330,-16602.62109613,8640.0,307,2851200,-17.616937794155543,-0.8731156587600708,5e-05,0.003030033,0.9998303651809692,0.013622685185185186,3290,0.2,-0.0035237204380919812,0.0011804181010315747,64.54962921142578
9289,331,-16627.842500079994,8640.0,307,2859840,-17.655226652357314,-0.9052881002426147,5e-05,0.0030100143,0.9998259544372559,0.018680555555555554,3300,0.2,-0.003919234849616057,0.0009986089917839746,65.47236633300781
9317,332,-16643.178735089998,8640.0,307,2868480,-17.702773345664696,-0.8833646178245544,5e-05,0.0035807872,0.9997047781944275,0.020405092592592593,3310,0.2,-0.004296801487949711,0.0012748495347935844,66.67335510253906
9345,333,-16671.140763239997,8640.0,307,2877120,-17.748121734901712,-0.8865460157394409,5e-05,0.0037791464,0.9998289942741394,0.025046296296296296,3320,0.2,-0.004552971842802233,0.0012190324114420004,67.91340637207031
9372,334,-16683.31708559,8640.0,307,2885760,-17.786401986016166,-0.8754833340644836,5e-05,0.0035368686,0.9997848272323608,0.016296296296296295,3330,0.2,-0.0031994189965297228,0.001183972017369578,68.70061492919922
9400,335,-16694.90150336,8640.0,307,2894400,-17.827762195445874,-0.8862148523330688,5e-05,0.0036825915,0.999828577041626,0.020891203703703703,3340,0.2,-0.0034085492832862116,0.0013177343560770774,69.98198699951172
9427,336,-16717.96749354,8640.0,307,2903040,-17.86643676475242,-0.8959563374519348,5e-05,0.0022872076,0.9997645020484924,0.012025462962962963,3350,0.2,-0.002153359114502867,0.0011719725215462622,71.05418395996094
9455,337,-16738.87914462,8640.0,307,2911680,-17.908386041146738,-0.9026842713356018,5e-05,0.0036546397,0.9998291730880737,0.019930555555555556,3360,0.2,-0.0034504527829725433,0.001180579628476321,72.42478942871094
9483,338,-16716.92995615,8640.0,307,2920320,-17.947078675164118,-0.8827351927757263,5e-05,0.0025231082,0.9998303651809692,0.00886574074074074,3370,0.2,-0.002585394088075393,0.0012302522746095847,73.2379150390625
9511,339,-16711.95783051,8640.0,307,2928960,-17.97342114766439,-0.9119646549224854,5e-05,0.002241848,0.9997437596321106,0.009618055555555555,3380,0.2,-0.0021227711182156645,0.0013145418545334703,74.48003387451172
9538,340,-16713.909950120003,8640.0,307,2937600,-17.994273832815665,-0.9081865549087524,5e-05,0.003335297,0.9998531937599182,0.014583333333333334,3390,0.2,-0.00410588136408478,0.0012411466385970858,75.25471496582031
9566,341,-16704.269148450003,8640.0,307,2946240,-18.018874193827312,-0.9046241641044617,5e-05,0.0025749386,0.9998010993003845,0.010347222222222223,3400,0.2,-0.003704325195953802,0.0013935229256835386,76.29109954833984
9594,342,-16714.899013560003,8640.0,307,2954880,-18.049247279696996,-0.9073984026908875,5e-05,0.0015076532,0.9996185898780823,0.0042592592592592595,3410,0.2,-0.0021654862246510607,0.0012650845040722439,77.45291137695312
9622,343,-16701.635728390003,8640.0,307,2963520,-18.086256507590964,-0.8929025530815125,5e-05,0.0025073353,0.9998459219932556,0.013425925925925926,3420,0.2,-0.0028686031240418002,0.0013717735664599954,78.3414077758789
9649,344,-16710.578803120003,8640.0,307,2972160,-18.12119162382903,-0.9003573060035706,5e-05,0.0036550818,0.999862790107727,0.023217592592592592,3430,0.2,-0.0038768324576732185,0.0010953614589137336,79.40211486816406
9677,345,-16711.423020920003,8640.0,308,2980800,-18.155648901197644,-0.9132401347160339,5e-05,0.0036741213,0.9997557997703552,0.026689814814814816,3440,0.2,-0.002881199234786133,0.0009282596503962176,80.57748413085938
9705,346,-16733.893461120002,8640.0,308,2989440,-18.19038161666305,-0.9334034323692322,5e-05,0.0037323758,0.9998765587806702,0.030104166666666668,3450,0.2,-0.00437831853085232,0.001055175106330016,81.7693862915039
9732,347,-16728.625645109998,8640.0,308,2998080,-18.230714939258718,-0.9268684983253479,5e-05,0.003796841,0.9997208714485168,0.025034722222222222,3460,0.2,-0.0036408010263133932,0.0011846238056077035,83.13327026367188
9760,348,-16732.32859297,8640.0,308,3006720,-18.273118798997668,-0.9194617867469788,5e-05,0.0027041396,0.9998919367790222,0.011030092592592593,3470,0.2,-0.0024466853297350033,0.0008728106937336701,84.3476333618164
9788,349,-16730.47569712,8640.0,308,3015360,-18.32388358504684,-0.9192628860473633,5e-05,0.0031745408,0.9994847774505615,0.02189814814814815,3480,0.2,-0.0020552655957915165,0.001615134698308625,85.78620910644531
9816,350,-16738.27844391,8640.0,308,3024000,-18.37756988807961,-0.9285624623298645,5e-05,0.0022124355,0.9998424649238586,0.009097222222222222,3490,0.2,-0.002642551280592603,0.0013540095425883514,87.40044403076172
9844,351,-16760.16291631,8640.0,308,3032640,-18.409266172338416,-0.9214990735054016,5e-05,0.0032613263,0.9998691082000732,0.01758101851851852,3500,0.2,-0.0044821610168933315,0.0011211051904225584,88.24320983886719
9872,352,-16779.25919969,8640.0,308,3041280,-18.452444352044,-0.9386588931083679,5e-05,0.0031234787,0.9995959401130676,0.015046296296296295,3510,0.2,-0.0033591966103348465,0.0012337399752707118,89.81092834472656
9900,353,-16774.46956311,8640.0,308,3049920,-18.515718869809753,-0.9488639831542969,5e-05,0.004136065,0.9995184540748596,0.02704861111111111,3520,0.2,-0.0029008862476244015,0.0016890855497870318,91.43017578125
9928,354,-16797.27803863,8640.0,308,3058560,-18.557100007798937,-0.93621426820755,5e-05,0.003117179,0.999879002571106,0.01765046296296296,3530,0.2,-0.0036299281044759684,0.001123933998967038,92.5148696899414
9955,355,-16812.69914934,8640.0,308,3067200,-18.597607937565556,-0.9282042384147644,5e-05,0.0039500925,0.9997135400772095,0.027905092592592592,3540,0.2,-0.0045919088396692165,0.0014681837383950889,94.31758117675781
9983,356,-16821.43958077,8640.0,308,3075840,-18.656204753451878,-0.9365262389183044,5e-05,0.0032612206,0.9998468160629272,0.02167824074074074,3550,0.2,-0.003764468226581812,0.0011293690540629473,96.23485565185547
10011,357,-16829.285969419998,8640.0,308,3084480,-18.705336466188783,-0.9326063394546509,5e-05,0.0037681959,0.999876081943512,0.02380787037037037,3560,0.2,-0.004165435715026602,0.0012303568539640832,97.87844848632812
10039,358,-16845.96864536,8640.0,308,3093120,-18.746097713046602,-0.934866189956665,5e-05,0.0030738427,0.9998689889907837,0.012986111111111111,3570,0.2,-0.0037739746854640543,0.0012218289548332837,99.66883087158203
10067,359,-16855.51290511,8640.0,308,3101760,-18.786908812346283,-0.9488281011581421,5e-05,0.0023115529,0.9998672008514404,0.010243055555555556,3580,0.2,-0.0024902795202581696,0.0008923420192096037,101.3159408569336
10095,360,-16878.65032053,8640.0,308,3110400,-18.82759443777579,-0.9347535371780396,5e-05,0.002920449,0.9998709559440613,0.018506944444444444,3590,0.2,-0.002969586004641045,0.0011678235992763398,102.5438461303711
10122,361,-16895.017061339997,8640.0,308,3119040,-18.862709986368817,-0.9325376749038696,5e-05,0.0034357256,0.9998589754104614,0.01837962962962963,3600,0.2,-0.002459298294830929,0.001002983822858099,103.9856948852539
10150,362,-16910.64844284,8640.0,308,3127680,-18.88683050367567,-0.9434148669242859,5e-05,0.0031509704,0.9999174475669861,0.018831018518518518,3610,0.2,-0.004304822069868722,0.0009077892090728575,105.02400207519531
10178,363,-16915.605164599998,8640.0,308,3136320,-18.912877917819554,-0.9538407921791077,5e-05,0.0028021024,0.9998342394828796,0.011840277777777778,3620,0.2,-0.003175865561287436,0.0012993693349589767,106.80790710449219
10206,364,-16939.07831174,8640.0,308,3144960,-18.959263057002314,-0.955700159072876,5e-05,0.0040829307,0.9998056888580322,0.025590277777777778,3630,0.2,-0.004247580501854558,0.0016169375820620055,109.10270690917969
10233,365,-16953.796197509997,8640.0,308,3153600,-18.99900235352693,-0.9306334853172302,5e-05,0.0030002557,0.9998480081558228,0.018506944444444444,3640,0.2,-0.0026070651465475007,0.0011734822527634807,110.28438568115234
10261,366,-16981.20044401,8640.0,308,3162240,-19.026490190294055,-0.9425787329673767,5e-05,0.0030069754,0.999893844127655,0.016377314814814813,3650,0.2,-0.002901946766026042,0.0009067323000851536,111.57936096191406
10288,367,-17006.031684899997,8640.0,308,3170880,-19.07130858103434,-0.9738178253173828,5e-05,0.0036516495,0.9997122287750244,0.02568287037037037,3660,0.2,-0.00371755832116361,0.001340685062847721,113.48594665527344
10316,368,-17025.17499733,8640.0,308,3179520,-19.12266219668918,-0.9709368944168091,5e-05,0.003089925,0.9998554587364197,0.014340277777777778,3670,0.2,-0.003003513699449185,0.0011401587817386758,115.40367126464844
10344,369,-17093.24763248,8640.0,308,3188160,-19.163381203545466,-0.9648880958557129,5e-05,0.003415895,0.999756932258606,0.026354166666666668,3680,0.2,-0.004254670455292971,0.0013075350880346916,116.87268829345703
10372,370,-17122.662079669997,8640.0,308,3196800,-19.214659360249836,-0.9588366746902466,5e-05,0.0044352273,0.9989467859268188,0.02466435185185185,3690,0.2,-0.003389133187010884,0.004749667126926835,118.86322784423828
10399,371,-17137.22643679,8640.0,308,3205440,-19.266062267444752,-0.9786274433135986,5e-05,0.003161385,0.9998102188110352,0.020069444444444445,3700,0.2,-0.002505620264241265,0.0012770261053703035,120.57150268554688
10426,372,-17170.15756964,8640.0,308,3214080,-19.311507600854945,-0.9641133546829224,5e-05,0.0036154878,0.9998316764831543,0.015023148148148148,3710,0.2,-0.0038211667461803666,0.001234583402250859,123.07013702392578
10454,373,-17197.46625413,8640.0,308,3222720,-19.361364268550165,-0.9517534971237183,5e-05,0.003222919,0.9996934533119202,0.016631944444444446,3720,0.2,-0.00338635144651764,0.0013616885156025765,124.86223602294922
